edge_id,u,v,lat,lng,road_width_estimate,speed_limit,traffic_signal_density,intersection_density,commercial_density,nightlife_density,hospital_density,police_station_distance,cctv_density_estimate,lighting_score,crime_score,activity_score,event_frequency,infrastructure_score,connectivity_score,isolated_area_score,road_risk_score,travel_time_estimate,congestion_score,flood_risk,weather_exposure_score,poi_density,time_risk,adjacency_count,zone,source_area,destination_area,road_name,road_type,highway_type,zone_type,static_component,graph_component
EDGE_23167_67913,23167,67913,12.87271,77.58108,,30.0,0.0,0.0,0.0,0.0,0.082474224,0.66012394,0.0,0.196,0.48790997,0.010112359,0.1376865,0.65862703,0.1625,0.8408912,0.6433067,0.1677384,0.17692308,0.23545069,0.47302642,0.033707865,0.7,1,Kalena Agrahara,Kalena Agrahara,Kalena Agrahara,Unnamed Road,residential,residential,Residential Hub,0.2788288921929761,-1.2394585999770108e-06
EDGE_23168_67914,23168,67914,12.872992,77.58131,,30.0,0.0,0.0,0.0,0.0,0.082474224,0.6504035,0.0,0.196,0.4752891,0.010112359,0.12602054,0.6624133,0.1625,0.88981825,0.64685947,0.1,0.17692308,0.07626423,0.40935186,0.033707865,0.7,1,Kalena Agrahara,Kalena Agrahara,Kalena Agrahara,Unnamed Road,residential,residential,Residential Hub,0.26490288907173215,-1.2394585999770108e-06
EDGE_23169_67915,23169,67915,12.8743725,77.581635,,30.0,0.0,0.0,0.0,0.0,0.0927835,0.6275462,0.0,0.196,0.492595,0.0033707866,0.13396059,0.6572215,0.1625,0.8527084,0.64648473,0.1,0.17692308,0.13194498,0.43162414,0.011235955,0.7,1,Kalena Agrahara,Kalena Agrahara,Kalena Agrahara,Unnamed Road,residential,residential,Residential Hub,0.2687836748974965,-1.2394585999770108e-06
EDGE_23170_67916,23170,67916,12.874491,77.58138,,30.0,0.0,0.15384616,0.0,0.0,0.12371134,0.63491523,0.0,0.196,0.43154812,0.0033707866,0.11208482,0.6139971,0.28096154,0.6879856,0.6034623,0.10380817,0.21538462,0.10838255,0.4221992,0.011235955,0.7,3,Kalena Agrahara,Kalena Agrahara,Kalena Agrahara,Unnamed Road,residential,residential,Residential Hub,0.21176081691084597,-1.2394585999770108e-06
EDGE_23171_67917,23171,67917,12.874028,77.581406,,30.0,0.0,0.0,0.0,0.0,0.0927835,0.63763195,0.0,0.196,0.4438742,0.006741573,0.12850414,0.67183775,0.1625,0.839248,0.62984943,0.19876444,0.17692308,0.18473546,0.45274034,0.02247191,0.7,1,Kalena Agrahara,Kalena Agrahara,Kalena Agrahara,Unnamed Road,residential,residential,Residential Hub,0.2559580115091909,-1.2394585999770108e-06
EDGE_23172_67918,23172,67918,12.874647,77.58158,,30.0,0.0,0.15384616,0.0,0.0,0.12371134,0.6273813,0.0,0.196,0.39586407,0.0033707866,0.097785525,0.62470233,0.28096154,0.7632974,0.60405385,0.1,0.21538462,0.21071894,0.46313372,0.011235955,0.7,3,Kalena Agrahara,Kalena Agrahara,Kalena Agrahara,Unnamed Road,residential,residential,Residential Hub,0.2247148857653427,-1.2394585999770108e-06
EDGE_23173_67919,23173,67919,12.870413,77.5804,,30.0,0.0,0.0,0.0,0.0,0.041237112,0.66631484,0.0,0.196,0.42646998,0.013483146,0.09930821,0.677059,0.1625,0.9386232,0.6395345,0.1,0.17692308,0.13642138,0.4334147,0.04494382,0.7,1,Kalena Agrahara,Kalena Agrahara,Kalena Agrahara,Unnamed Road,residential,residential,Residential Hub,0.264873966192645,-1.2394585999770108e-06
EDGE_23174_67920,23174,67920,12.872139,77.58038,,30.0,0.0,0.0,0.014814815,0.0,0.06185567,0.66455233,0.0044444446,0.19777778,0.3924366,0.017902622,0.12052129,0.68726903,0.1625,0.7769075,0.60404485,0.104829796,0.18062678,0.15537095,0.43580934,0.037453182,0.7,1,Kalena Agrahara,Kalena Agrahara,Kalena Agrahara,Unnamed Road,residential,residential,Residential Hub,0.22377515924867636,-1.2394585999770108e-06
EDGE_23175_67921,23175,67921,12.863508,77.58164,,30.0,0.0,0.0,0.044444446,0.0,0.06185567,0.47491533,0.013333334,0.20133333,0.4757992,0.03235955,0.1367526,0.66226023,0.1625,0.8258523,0.63435096,0.17437522,0.18803419,0.113191925,0.40856737,0.041198503,0.7,1,Kalena Agrahara,Kalena Agrahara,Kalena Agrahara,Unnamed Road,residential,residential,Residential Hub,0.24193543417796973,-1.2394585999770108e-06
EDGE_23176_67922,23176,67922,12.863799,77.581924,,30.0,0.0,0.0,0.044444446,0.0,0.06185567,0.4898308,0.013333334,0.20133333,0.4411194,0.03235955,0.15727288,0.67266417,0.1625,0.7966884,0.6195724,0.1,0.18803419,0.06691032,0.39005473,0.041198503,0.7,1,Kalena Agrahara,Kalena Agrahara,Kalena Agrahara,Unnamed Road,residential,residential,Residential Hub,0.22198314641015332,-1.2394585999770108e-06
EDGE_23177_67923,23177,67923,12.8635235,77.581894,,30.0,0.0,0.0,0.044444446,0.0,0.06185567,0.47654265,0.013333334,0.20133333,0.51772445,0.03235955,0.16709104,0.64968264,0.1625,0.85917187,0.65192646,0.1379471,0.18803419,0.19934602,0.44302902,0.041198503,0.7,1,Kalena Agrahara,Kalena Agrahara,Kalena Agrahara,Jyothi Nagar,residential,residential,Residential Hub,0.27441867638661827,-1.2394585999770108e-06
EDGE_67924_67925,67924,67925,12.864233,77.582375,,30.0,0.0,0.0,0.044444446,0.0,0.06185567,0.51217467,0.013333334,0.20133333,0.48699766,0.03460674,0.07482312,0.6589007,0.1625,0.7989113,0.6336693,0.16876507,0.18803419,0.12497455,0.41328043,0.04868914,0.7,1,Kalena Agrahara,Kalena Agrahara,Kalena Agrahara,Unnamed Road,residential,residential,Residential Hub,0.23966315340994107,-1.2394585999770108e-06
EDGE_23179_67926,23179,67926,12.864583,77.580124,,40.0,0.0,0.07692308,0.0074074073,0.0,0.05154639,0.5274667,0.0022222223,0.2668889,0.5074764,0.010074906,0.08912618,0.66698784,0.27423078,0.7022393,0.6258677,0.1,0.19800569,0.13761416,0.4312992,0.02247191,0.7,2,Kalena Agrahara,Kalena Agrahara,Kalena Agrahara,Kembathalli Main Road,tertiary,tertiary,Residential Hub,0.20987475294135155,-1.2394585999770108e-06
EDGE_23180_67927,23180,67927,12.8648,77.58002,,40.0,0.0,0.07692308,0.0074074073,0.0,0.05154639,0.5374325,0.0022222223,0.2668889,0.4486495,0.008951311,0.10586725,0.68463594,0.27423078,0.70751196,0.6090105,0.1,0.19800569,0.18434599,0.44999197,0.018726591,0.7,2,Kalena Agrahara,Kalena Agrahara,Kalena Agrahara,Unnamed Road,tertiary,tertiary,Residential Hub,0.1986024393185675,-1.2394585999770108e-06
EDGE_23181_67928,23181,67928,12.862824,77.58038,,40.0,0.0,0.0,0.02962963,0.0,0.05154639,0.44280455,0.008888889,0.26955557,0.46426204,0.021198502,0.12944977,0.7107214,0.215,0.7903613,0.6245884,0.20343675,0.18433048,0.09723938,0.40737152,0.026217228,0.7,1,Kalena Agrahara,Kalena Agrahara,Kalena Agrahara,Kembathalli Main Road,tertiary,tertiary,Residential Hub,0.20353803346914678,-1.2394585999770108e-06
EDGE_23182_67929,23182,67929,12.864195,77.57799,,30.0,0.0,0.0,0.0,0.0,0.020618556,0.5348933,0.0,0.196,0.49022433,0.004494382,0.1174294,0.6579327,0.1625,0.83184266,0.6426437,0.28868282,0.17692308,0.24353582,0.47626048,0.014981274,0.7,1,Kalena Agrahara,Kalena Agrahara,Kalena Agrahara,Unnamed Road,residential,residential,Residential Hub,0.2700732675044697,-1.2394585999770108e-06
EDGE_23183_67930,23183,67930,12.864148,77.579124,,30.0,0.0,0.0,0.0074074073,0.0,0.020618556,0.51713914,0.0022222223,0.1968889,0.35288844,0.007827715,0.14106324,0.69913346,0.1625,0.8667357,0.60616577,0.28003734,0.17877492,0.17459632,0.4460921,0.014981274,0.7,1,Kalena Agrahara,Kalena Agrahara,Kalena Agrahara,Unnamed Road,residential,residential,Residential Hub,0.22349766620187245,-1.2394585999770108e-06
EDGE_23184_67931,23184,67931,12.869727,77.57986,,30.0,0.0,0.07692308,0.022222223,0.0,0.041237112,0.65256715,0.006666667,0.19866666,0.38869053,0.02235955,0.1305691,0.6576236,0.22173077,0.746199,0.59780365,0.17972285,0.2017094,0.115505494,0.41727057,0.041198503,0.7,2,Kalena Agrahara,Kalena Agrahara,Kalena Agrahara,Unnamed Road,residential,residential,Residential Hub,0.2117072070528423,-1.2394585999770108e-06
EDGE_23185_67932,23185,67932,12.868306,77.58364,,30.0,0.0,0.0,0.0074074073,0.0,0.072164945,0.6678809,0.0022222223,0.1968889,0.4491307,0.015692884,0.14106092,0.6702608,0.1625,0.84950644,0.6324541,0.27520424,0.17877492,0.20728418,0.45916724,0.041198503,0.7,1,Kalena Agrahara,Kalena Agrahara,Kalena Agrahara,12th Cross Road,residential,residential,Residential Hub,0.26477045497802815,-1.2394585999770108e-06
EDGE_23186_67933,23186,67933,12.877083,77.58166,,30.0,0.03846154,0.03846154,0.0,0.0,0.11340206,0.6182782,0.021153847,0.20292307,0.38419297,0.008016421,0.07609846,0.6743575,0.17211539,0.82145387,0.60471827,0.15475258,0.19807692,0.2317425,0.47154316,0.007490637,0.7,1,Kalena Agrahara,Kalena Agrahara,Kalena Agrahara,Unnamed Road,residential,residential,Residential Hub,0.23041127228545766,-1.2394585999770108e-06
EDGE_23187_67934,23187,67934,12.876283,77.57934,,30.0,0.0,0.0,0.022222223,0.0,0.11340206,0.6632518,0.006666667,0.19866666,0.41953602,0.017865168,0.12298088,0.6791392,0.1625,0.77949846,0.61205226,0.2937296,0.18247864,0.061467014,0.39565518,0.026217228,0.7,1,Kalena Agrahara,Kalena Agrahara,Kalena Agrahara,Unnamed Road,residential,residential,Residential Hub,0.2214657063593059,-1.2394585999770108e-06
EDGE_23188_67935,23188,67935,12.87595,77.577385,,30.0,0.0,0.0,0.022222223,0.0,0.10309278,0.59960747,0.006666667,0.19866666,0.47541276,0.018988764,0.1255206,0.66237617,0.1625,0.8707835,0.64250803,0.1,0.18247864,0.0,0.3710684,0.029962547,0.7,1,Kalena Agrahara,Kalena Agrahara,Kalena Agrahara,Unnamed Road,residential,residential,Residential Hub,0.24700083624251765,-1.2394585999770108e-06
EDGE_23189_67936,23189,67936,12.875743,77.57756,,30.0,0.0,0.0,0.022222223,0.0,0.0927835,0.602001,0.006666667,0.19866666,0.4660565,0.018988764,0.12618788,0.66518307,0.1625,0.81540054,0.6313937,0.122169964,0.18247864,0.1399349,0.42704234,0.029962547,0.7,1,Kalena Agrahara,Kalena Agrahara,Kalena Agrahara,Unnamed Road,residential,residential,Residential Hub,0.2490881644618241,-1.2394585999770108e-06
EDGE_23190_67937,23190,67937,12.876171,77.57768,,30.0,0.0,0.0,0.022222223,0.0,0.10309278,0.6127006,0.006666667,0.19866666,0.47917634,0.018988764,0.11885872,0.6612471,0.1625,0.841944,0.6393112,0.1,0.18247864,0.15138341,0.43162173,0.029962547,0.7,1,Kalena Agrahara,Kalena Agrahara,Kalena Agrahara,Unnamed Road,residential,residential,Residential Hub,0.259992823641435,-1.2394585999770108e-06
EDGE_23191_67938,23191,67938,12.876484,77.577835,,30.0,0.0,0.0,0.02962963,0.0,0.10309278,0.62248725,0.008888889,0.19955556,0.40774718,0.023445694,0.16868207,0.68267584,0.1625,0.8099092,0.6125661,0.2101653,0.18433048,0.16338854,0.43383121,0.033707865,0.7,1,Kalena Agrahara,Kalena Agrahara,Kalena Agrahara,Unnamed Road,residential,residential,Residential Hub,0.23492662716243878,-1.2394585999770108e-06
EDGE_23192_67939,23192,67939,12.864827,77.58131,,30.0,0.0,0.0,0.02962963,0.0,0.05154639,0.53491366,0.008888889,0.19955556,0.4877977,0.023445694,0.12045863,0.6586607,0.1625,0.9219454,0.65338665,0.24148573,0.18433048,0.22648455,0.4590696,0.033707865,0.7,1,Kalena Agrahara,Kalena Agrahara,Kalena Agrahara,Unnamed Road,residential,residential,Residential Hub,0.2821400349651618,-1.2394585999770108e-06
EDGE_23193_67940,23193,67940,12.87714,77.58195,,30.0,0.115384616,0.115384616,0.0,0.0,0.11340206,0.60823804,0.06346154,0.21676923,0.41928115,0.019554883,0.08560417,0.6330618,0.19134615,0.8571952,0.61149055,0.14093561,0.24038461,0.16503389,0.4448597,0.007490637,0.7,1,Kalena Agrahara,Kalena Agrahara,Kalena Agrahara,Unnamed Road,residential,residential,Residential Hub,0.2371431716359984,-1.2394585999770108e-06
EDGE_23194_67941,23194,67941,12.878439,77.57917,,30.0,0.0,0.0,0.022222223,0.0,0.11340206,0.6897546,0.006666667,0.19866666,0.47460705,0.02011236,0.08564933,0.66261786,0.1625,0.8229198,0.6350868,0.16787015,0.18247864,0.13918948,0.42674416,0.033707865,0.7,1,Kalena Agrahara,Kalena Agrahara,Kalena Agrahara,Unnamed Road,residential,residential,Residential Hub,0.2560874135097058,-1.2394585999770108e-06
EDGE_23195_67942,23195,67942,12.878735,77.57792,,30.0,0.0,0.07692308,0.02962963,0.0,0.13402061,0.6650452,0.008888889,0.19955556,0.48020777,0.025692884,0.10345566,0.63016844,0.22173077,0.7864689,0.6307882,0.13877921,0.20356125,0.19459066,0.44631204,0.041198503,0.7,2,Kalena Agrahara,Kalena Agrahara,Kalena Agrahara,Unnamed Road,residential,residential,Residential Hub,0.25545274654863515,-1.2394585999770108e-06
EDGE_23196_67943,23196,67943,12.866349,77.584984,,30.0,0.0,0.07692308,0.037037037,0.0,0.072164945,0.6201325,0.011111111,0.20044445,0.5367945,0.029026218,0.085501544,0.61319244,0.22173077,0.78690886,0.64731914,0.1,0.2054131,0.22426066,0.45558745,0.041198503,0.7,2,Kalena Agrahara,Kalena Agrahara,Kalena Agrahara,Unnamed Road,residential,residential,Residential Hub,0.27389873021536226,-1.2394585999770108e-06
EDGE_23197_67944,23197,67944,12.876215,77.58155,,20.0,0.0,0.0,0.0,0.0,0.12371134,0.6220056,0.0,0.175,0.5213415,0.0033707866,0.1721615,0.6275975,0.138,0.8198097,0.6443739,0.20415623,0.17692308,0.06385968,0.40439004,0.011235955,0.7,1,Kalena Agrahara,Kalena Agrahara,Kalena Agrahara,Unnamed Road,residential,living_street,Residential Hub,0.27331769931296174,-1.2394585999770108e-06
EDGE_67945_67946,67945,67946,12.876515,77.57993,,30.0,0.0,0.0,0.014814815,0.0,0.11340206,0.6731673,0.0044444446,0.19777778,0.48047096,0.014531835,0.16454977,0.6608587,0.1625,0.85659033,0.6424076,0.10534174,0.18062678,0.21297565,0.45885122,0.026217228,0.7,1,Kalena Agrahara,Kalena Agrahara,Kalena Agrahara,Unnamed Road,residential,residential,Residential Hub,0.2781994807731579,-1.2394585999770108e-06
EDGE_23199_67947,23199,67947,12.862899,77.577705,,30.0,0.0,0.0,0.0,0.0,0.020618556,0.48722336,0.0,0.196,0.4390129,0.0033707866,0.10315181,0.67329615,0.1625,0.8387265,0.6283128,0.11772394,0.17692308,0.13423117,0.43253863,0.011235955,0.7,1,Kalena Agrahara,Kalena Agrahara,Kalena Agrahara,Unnamed Road,residential,residential,Residential Hub,0.2378445020331553,-1.2394585999770108e-06
EDGE_23200_67948,23200,67948,12.866224,77.57766,,30.0,0.0,0.07692308,0.0,0.0,0.020618556,0.6139447,0.0,0.196,0.45758557,0.007865168,0.1326727,0.6369551,0.22173077,0.810591,0.6296643,0.21484749,0.19615385,0.20564456,0.46110398,0.026217228,0.7,2,Kalena Agrahara,Kalena Agrahara,Kalena Agrahara,Unnamed Road,residential,residential,Residential Hub,0.2572634707512391,-1.2394585999770108e-06
EDGE_23201_67949,23201,67949,12.869153,77.58122,,30.0,0.0,0.07692308,0.0,0.0,0.05154639,0.68863934,0.0,0.196,0.4669397,0.011235955,0.11018026,0.63414884,0.22173077,0.7735896,0.62692034,0.13187273,0.19615385,0.10895082,0.4224265,0.037453182,0.7,2,Kalena Agrahara,Kalena Agrahara,Kalena Agrahara,Unnamed Road,residential,residential,Residential Hub,0.2449879838402598,-1.2394585999770108e-06
EDGE_23202_67950,23202,67950,12.866255,77.57912,,30.0,0.0,0.0,0.0,0.0,0.041237112,0.60075676,0.0,0.196,0.42754427,0.0056179776,0.11298775,0.6767367,0.1625,0.8030261,0.6195172,0.1,0.17692308,0.10652251,0.42145514,0.018726591,0.7,1,Kalena Agrahara,Kalena Agrahara,Kalena Agrahara,Unnamed Road,residential,residential,Residential Hub,0.23199340298670876,-1.2394585999770108e-06
EDGE_23203_67951,23203,67951,12.867813,77.57972,,30.0,0.0,0.0,0.0,0.0,0.05154639,0.6505853,0.0,0.196,0.47865793,0.011235955,0.09988493,0.66140264,0.1625,0.8145642,0.636582,0.24783772,0.17692308,0.18956569,0.45467243,0.037453182,0.7,1,Kalena Agrahara,Kalena Agrahara,Kalena Agrahara,Unnamed Road,residential,residential,Residential Hub,0.26255288040566394,-1.2394585999770108e-06
EDGE_23204_67952,23204,67952,12.872466,77.58235,,30.0,0.0,0.0,0.0,0.0,0.06185567,0.6248472,0.0,0.196,0.4826993,0.008988764,0.1370672,0.6601902,0.1625,0.8010021,0.6357601,0.14771366,0.17692308,0.20823324,0.46213946,0.029962547,0.7,1,Kalena Agrahara,Kalena Agrahara,Kalena Agrahara,Unnamed Road,residential,residential,Residential Hub,0.2641267908049869,-1.2394585999770108e-06
EDGE_23205_67953,23205,67953,12.872368,77.58264,,30.0,0.0,0.0,0.0,0.0,0.06185567,0.6171752,0.0,0.196,0.48264346,0.01235955,0.114657335,0.660207,0.1625,0.8419064,0.641879,0.14916568,0.17692308,0.2241059,0.4684885,0.041198503,0.7,1,Kalena Agrahara,Kalena Agrahara,Kalena Agrahara,Unnamed Road,residential,residential,Residential Hub,0.27159222980476755,-1.2394585999770108e-06
EDGE_23206_67954,23206,67954,12.872224,77.58301,,30.0,0.0,0.07692308,0.0074074073,0.0,0.06185567,0.60779506,0.0022222223,0.1968889,0.4075582,0.015692884,0.108232364,0.6519633,0.22173077,0.7998651,0.61253613,0.1618757,0.19800569,0.07502481,0.4062635,0.041198503,0.7,2,Kalena Agrahara,Kalena Agrahara,Kalena Agrahara,Unnamed Road,residential,residential,Residential Hub,0.21998206199727663,-1.2394585999770108e-06
EDGE_23207_67955,23207,67955,12.872048,77.579956,,30.0,0.0,0.0,0.037037037,0.0,0.05154639,0.65121895,0.011111111,0.20044445,0.450282,0.030149812,0.107524715,0.6699154,0.1625,0.79484105,0.6225552,0.1,0.18618234,0.16994977,0.4338631,0.04494382,0.7,1,Kalena Agrahara,Kalena Agrahara,Kalena Agrahara,Unnamed Road,residential,residential,Residential Hub,0.24467656679414712,-1.2394585999770108e-06
EDGE_23208_67956,23208,67956,12.871426,77.579926,,30.0,0.0,0.07692308,0.037037037,0.0,0.041237112,0.64994496,0.011111111,0.20044445,0.49005982,0.030149812,0.15199934,0.6272128,0.22173077,0.7897807,0.6337295,0.31041035,0.2054131,0.1936275,0.4433342,0.04494382,0.7,2,Kalena Agrahara,Kalena Agrahara,Kalena Agrahara,Unnamed Road,residential,residential,Residential Hub,0.26292931904801287,-1.2394585999770108e-06
EDGE_23209_67957,23209,67957,12.858866,77.59693,,30.0,0.0,0.0,0.022222223,0.0,0.041237112,0.76187795,0.006666667,0.19866666,0.48212442,0.013370787,0.09393603,0.66036266,0.1625,0.85923153,0.6427887,0.101204894,0.18247864,0.07281865,0.40019584,0.011235955,0.7,1,Kalena Agrahara,Kalena Agrahara,Kalena Agrahara,Unnamed Road,residential,residential,Residential Hub,0.26586161853463647,-1.2394585999770108e-06
EDGE_23210_67958,23210,67958,12.858169,77.59585,,30.0,0.0,0.07692308,0.0074074073,0.0,0.041237112,0.7353726,0.0022222223,0.1968889,0.44512963,0.007827715,0.10184874,0.6406919,0.22173077,0.7917839,0.62259537,0.1,0.19800569,0.069808066,0.4041768,0.014981274,0.7,2,Kalena Agrahara,Kalena Agrahara,Kalena Agrahara,Unnamed Road,residential,residential,Residential Hub,0.2397210376000225,-1.2394585999770108e-06
EDGE_23211_67959,23211,67959,12.857916,77.59666,,30.0,0.0,0.0,0.014814815,0.0,0.030927835,0.7533667,0.0044444446,0.19777778,0.44947094,0.010037453,0.09980284,0.67015874,0.1625,0.79674035,0.62413013,0.1,0.18062678,0.1650307,0.43967324,0.011235955,0.7,1,Kalena Agrahara,Kalena Agrahara,Kalena Agrahara,Unnamed Road,residential,residential,Residential Hub,0.2536145037042506,-1.2394585999770108e-06
EDGE_23212_67960,23212,67960,12.85795,77.59578,,30.0,0.0,0.0,0.0,0.0,0.041237112,0.7331724,0.0,0.196,0.43503985,0.0033707866,0.14182743,0.67448807,0.1625,0.8884408,0.63457805,0.1,0.17692308,0.16008872,0.44288164,0.011235955,0.7,1,Kalena Agrahara,Kalena Agrahara,Kalena Agrahara,Unnamed Road,residential,residential,Residential Hub,0.2689003600107952,-1.2394585999770108e-06
EDGE_23213_67961,23213,67961,12.8575,77.596306,,30.0,0.0,0.0,0.0,0.0,0.030927835,0.7446911,0.0,0.196,0.4750985,0.002247191,0.16898118,0.66247046,0.1625,0.84799415,0.6405287,0.1303646,0.17692308,0.16455862,0.4446696,0.007490637,0.7,1,Kalena Agrahara,Kalena Agrahara,Kalena Agrahara,Unnamed Road,residential,residential,Residential Hub,0.2777667450256039,-1.2394585999770108e-06
EDGE_67962_67963,67962,67963,12.858425,77.59677,,30.0,0.0,0.0,0.014814815,0.0,0.030927835,0.757101,0.0044444446,0.19777778,0.38573638,0.010037453,0.09918877,0.6892791,0.1625,0.78946877,0.60391897,0.1,0.18062678,0.1283257,0.42499125,0.011235955,0.7,1,Kalena Agrahara,Kalena Agrahara,Kalena Agrahara,Unnamed Road,residential,residential,Residential Hub,0.22710201089844326,-1.2394585999770108e-06
EDGE_67964_67965,67964,67965,12.859675,77.596085,,30.0,0.0,0.0,0.02962963,0.0,0.05154639,0.74666274,0.008888889,0.19955556,0.41280654,0.020074906,0.16337864,0.68115807,0.1625,0.82026756,0.61563766,0.10066771,0.18433048,0.12345675,0.41785848,0.02247191,0.7,1,Kalena Agrahara,Kalena Agrahara,Kalena Agrahara,Unnamed Road,residential,residential,Residential Hub,0.2437668805309373,-1.2394585999770108e-06
EDGE_23216_67966,23216,67966,12.859801,77.59591,,30.0,0.0,0.0,0.044444446,0.0,0.05154639,0.74335057,0.013333334,0.20133333,0.4281719,0.027865168,0.1546957,0.6765484,0.1625,0.81935686,0.6190884,0.1,0.18803419,0.24410251,0.4609316,0.026217228,0.7,1,Kalena Agrahara,Kalena Agrahara,Kalena Agrahara,Unnamed Road,residential,residential,Residential Hub,0.2601868437927004,-1.2394585999770108e-06
EDGE_23217_67967,23217,67967,12.858278,77.59963,,30.0,0.0,0.07692308,0.014814815,0.0,0.020618556,0.81191427,0.0044444446,0.19777778,0.47326797,0.011161049,0.08979645,0.63225037,0.22173077,0.77109194,0.627422,0.1,0.19985755,0.1310735,0.42609036,0.014981274,0.7,2,Kalena Agrahara,Kalena Agrahara,Kalena Agrahara,Unnamed Road,residential,residential,Residential Hub,0.25622274494028285,-1.2394585999770108e-06
EDGE_23218_67968,23218,67968,12.858785,77.60053,,30.0,0.0,0.0,0.014814815,0.0,0.020618556,0.82739943,0.0044444446,0.19777778,0.509157,0.011161049,0.12655939,0.6522529,0.1625,0.8814199,0.6547379,0.1,0.18062678,0.16046286,0.43784612,0.014981274,0.7,1,Kalena Agrahara,Kalena Agrahara,Kalena Agrahara,Unnamed Road,residential,residential,Residential Hub,0.2969159435875289,-1.2394585999770108e-06
EDGE_23219_67969,23219,67969,12.86135,77.60487,,30.0,0.0,0.0,0.02962963,0.0,0.010309278,0.83757806,0.008888889,0.19955556,0.4658315,0.030187266,0.0866136,0.66525054,0.1625,0.8448811,0.63523716,0.10316287,0.18433048,0.09612654,0.4069264,0.056179777,0.7,1,Kalena Agrahara,Kalena Agrahara,Kalena Agrahara,Unnamed Road,residential,residential,Residential Hub,0.26418181967371956,-1.2394585999770108e-06
