zone,direction,lat,lng,source_area,destination_area,road_name,road_type,highway_type,junction_type,road_width_estimate,speed_limit,traffic_signal_density,intersection_density,commercial_density,nightlife_density,hospital_density,flood_risk,crime_score,event_frequency,poi_density,adjacency_count,lighting_score,cctv_density_estimate,police_station_distance,activity_score,infrastructure_score,connectivity_score,isolated_area_score,road_risk_score,congestion_score,travel_time_estimate,weather_exposure_score,time_risk,score_crime,score_lighting,score_activity,score_event,score_road,score_infra,score_cctv,score_police,score_poi,micro_risk,meso_risk,macro_risk,behavioural_adj,poi_interaction,time_multiplier,time_context,final_risk_score,contextual_risk,confidence_score,uncertainty_level,risk_band
WEST BANGALORE,Bi-directional,12.923972,77.48148,Kengeri,Kengeri,,residential,residential,none,7.5m,30.0,0.54,0.5,0.408,0.11,0.055,0.072,0.4,0.124,0.331,6,0.3065,0.2363,0.6784,0.1181,0.7152,0.5083,0.7783,0.5538,0.5649,12.31,0.3541,0.592,0.4886,1.0,0.1181,0.0496,0.3151,0.2848,0.2363,0.6784,0.1368,0.6072,0.6039,0.6085,0.18,-0.0023,1.0951,late_night,93.94,85.88,0.1,1.0,Critical
WEST BANGALORE,Bi-directional,12.914566,77.47686,Kengeri,Kengeri,,residential,residential,none,7.5m,30.0,0.49,0.41,0.429,0.133,0.022,0.23,0.47,0.098,0.258,6,0.3145,0.2153,0.6222,0.1272,0.7152,0.541,0.8841,0.5967,0.527,12.72,0.3918,0.576,0.5621,1.0,0.1272,0.0392,0.3329,0.2848,0.2153,0.6222,0.1288,0.6282,0.5715,0.6085,0.18,-0.0028,1.0951,late_night,62.36,86.33,0.3952,0.7778,High
WEST BANGALORE,Bi-directional,12.916908,77.48485,Kengeri,Kengeri,,residential,residential,none,7.5m,30.0,0.17,0.46,0.397,0.104,0.059,0.127,0.439,0.127,0.277,6,0.2688,0.2359,0.265,0.1276,0.6651,0.4702,0.8989,0.5773,0.4922,11.94,0.3859,0.441,0.619,1.0,0.1276,0.0508,0.3174,0.3349,0.2359,0.265,0.0979,0.5953,0.5885,0.6085,0.18,-0.0152,1.0951,late_night,75.68,83.27,0.4774,0.6857,High
WEST BANGALORE,Bi-directional,12.922746,77.48625,Kengeri,Kengeri,1st D Main Road,residential,residential,none,7.5m,30.0,0.12,0.34,0.397,0.12,0.25,0.092,0.466,0.168,0.261,6,0.2535,0.2178,0.4032,0.1168,0.6771,0.51,0.9193,0.6241,0.5143,11.82,0.4005,0.497,0.7263,1.0,0.1168,0.0672,0.3296,0.3229,0.2178,0.4032,0.1173,0.6371,0.5989,0.6085,0.18,-0.0054,1.0951,late_night,88.83,87.37,0.3938,0.7778,Critical
WEST BANGALORE,Bi-directional,12.91918,77.48639,Kengeri,Kengeri,,residential,residential,none,7.5m,30.0,0.19,0.45,0.393,0.135,0.496,0.068,0.417,0.125,0.214,6,0.2523,0.2336,0.378,0.1207,0.6847,0.5196,0.8801,0.5674,0.5104,11.02,0.3518,0.464,0.5251,1.0,0.1207,0.05,0.3384,0.3153,0.2336,0.378,0.1093,0.5903,0.5885,0.6085,0.18,-0.0091,1.0951,late_night,63.93,83.6,0.399,0.7778,High
WEST BANGALORE,Bi-directional,12.91873,77.48723,Kengeri,Kengeri,,residential,residential,none,7.5m,30.0,0.11,0.32,0.406,0.13,0.279,0.131,0.419,0.192,0.286,6,0.2787,0.2544,0.3742,0.1247,0.6879,0.4731,0.9067,0.5718,0.471,11.86,0.4134,0.525,0.4929,1.0,0.1247,0.0768,0.3194,0.3121,0.2544,0.3742,0.118,0.5848,0.5885,0.6085,0.18,-0.0099,1.0951,late_night,70.23,83.16,0.3996,0.7778,High
WEST BANGALORE,Bi-directional,12.922494,77.485504,Kengeri,Kengeri,7th Cross Road,residential,residential,none,7.5m,30.0,0.12,0.45,0.417,0.106,0.042,0.166,0.398,0.129,0.204,8,0.289,0.2303,0.5042,0.1209,0.6704,0.6005,0.8277,0.5782,0.5149,11.0,0.397,0.553,0.4381,1.0,0.1209,0.0516,0.3324,0.3296,0.2303,0.5042,0.1103,0.5853,0.5989,0.6085,0.18,-0.0052,1.0951,late_night,92.66,83.99,0.3984,0.7778,Critical
WEST BANGALORE,Bi-directional,12.917954,77.47691,Kengeri,Kengeri,,residential,residential,none,7.5m,30.0,0.45,0.32,0.425,0.129,0.317,0.297,0.434,0.156,0.273,4,0.297,0.2272,0.4532,0.1253,0.6865,0.3943,1.0,0.5983,0.4898,12.23,0.4707,0.467,0.482,1.0,0.1253,0.0624,0.3354,0.3135,0.2272,0.4532,0.1328,0.6064,0.5947,0.6085,0.18,-0.0021,1.0951,late_night,48.03,85.6,0.3962,0.7778,Moderate
WEST BANGALORE,Bi-directional,12.910571,77.48626,Kengeri,Kengeri,,residential,residential,none,7.5m,30.0,0.3,0.54,0.351,0.116,0.199,0.215,0.449,0.064,0.275,4,0.2978,0.2853,0.5718,0.1152,0.6988,0.444,0.8915,0.5623,0.5261,10.86,0.4484,0.618,0.6135,1.0,0.1152,0.0256,0.3324,0.3012,0.2853,0.5718,0.1137,0.622,0.5806,0.6085,0.18,-0.0141,1.0951,late_night,80.53,84.93,0.4751,0.6857,Critical
WEST BANGALORE,Bi-directional,12.920851,77.48848,Kengeri,Kengeri,,residential,residential,none,7.5m,30.0,0.2,0.27,0.382,0.134,0.138,0.217,0.332,0.178,0.254,6,0.2666,0.2124,0.3796,0.1148,0.6861,0.462,0.9317,0.5821,0.426,11.46,0.4295,0.446,0.4288,1.0,0.1148,0.0712,0.3171,0.3139,0.2124,0.3796,0.1095,0.5806,0.5966,0.6085,0.18,-0.0083,1.0951,late_night,83.42,83.27,0.3994,0.7778,Critical
WEST BANGALORE,Bi-directional,12.922363,77.48587,Kengeri,Kengeri,7th Cross Road,residential,residential,none,7.5m,30.0,0.47,0.39,0.39,0.123,0.461,0.07,0.47,0.149,0.291,6,0.311,0.2097,0.5912,0.1156,0.7166,0.4882,0.9608,0.6172,0.5388,11.35,0.3937,0.546,0.6256,1.0,0.1156,0.0596,0.3254,0.2834,0.2097,0.5912,0.1225,0.6444,0.5989,0.6085,0.18,-0.0055,1.0951,late_night,90.01,87.84,0.3932,0.7778,Critical
WEST BANGALORE,Bi-directional,12.911956,77.48578,Kengeri,Kengeri,Dr. Vishnuvardhan Road,secondary,secondary,none,7.5m,40.0,0.49,0.27,0.406,0.138,0.062,0.148,0.357,0.155,0.333,6,0.3708,0.2974,0.2962,0.1328,0.7237,0.5041,0.8177,0.5529,0.5037,11.82,0.4559,0.379,0.5095,0.9438,0.1328,0.062,0.3204,0.2763,0.2974,0.2962,0.1014,0.549,0.5806,0.6085,0.18,-0.0152,1.0951,late_night,63.68,80.01,0.4818,0.6857,High
WEST BANGALORE,Bi-directional,12.921042,77.485435,Kengeri,Kengeri,6th A Cross Road,residential,residential,none,7.5m,30.0,0.55,0.37,0.42,0.102,0.477,0.155,0.377,0.177,0.32,6,0.2607,0.2291,0.4929,0.1225,0.7233,0.4942,0.9367,0.6304,0.5472,13.64,0.423,0.567,0.458,1.0,0.1225,0.0708,0.3356,0.2767,0.2291,0.4929,0.1275,0.5982,0.5989,0.6085,0.18,-0.0064,1.0951,late_night,75.63,84.71,0.3975,0.7778,High
WEST BANGALORE,Bi-directional,12.922174,77.47978,Kengeri,Kengeri,,residential,residential,none,7.5m,30.0,0.42,0.46,0.398,0.111,0.431,0.159,0.462,0.119,0.272,8,0.2752,0.2052,0.4738,0.1161,0.6994,0.6041,0.8631,0.6114,0.535,12.14,0.3808,0.467,0.579,1.0,0.1161,0.0476,0.3236,0.3006,0.2052,0.4738,0.1298,0.6125,0.5866,0.6085,0.18,-0.0023,1.0951,late_night,80.97,85.76,0.396,0.7778,Critical
WEST BANGALORE,Bi-directional,12.922064,77.480064,Kengeri,Kengeri,,residential,residential,none,7.5m,30.0,0.12,0.63,0.349,0.117,0.354,0.268,0.451,0.09,0.282,8,0.2327,0.1924,0.4114,0.104,0.6896,0.601,0.847,0.6051,0.5102,11.13,0.449,0.473,0.5783,1.0,0.104,0.036,0.3326,0.3104,0.1924,0.4114,0.1309,0.6044,0.6039,0.6085,0.18,-0.0025,1.0951,late_night,55.39,85.68,0.3961,0.7778,Moderate
WEST BANGALORE,Bi-directional,12.921593,77.48246,Kengeri,Kengeri,,residential,residential,none,7.5m,30.0,0.33,0.51,0.408,0.128,0.169,0.117,0.486,0.089,0.237,8,0.2627,0.2476,0.3882,0.1214,0.7019,0.6158,0.8134,0.5842,0.5536,11.82,0.3964,0.452,0.6558,1.0,0.1214,0.0356,0.3266,0.2981,0.2476,0.3882,0.1207,0.6048,0.6039,0.6085,0.18,-0.0039,1.0951,late_night,82.39,85.55,0.3963,0.7778,Critical
WEST BANGALORE,Bi-directional,12.923892,77.485695,Kengeri,Kengeri,,residential,residential,none,7.5m,30.0,0.12,0.46,0.381,0.121,0.028,0.099,0.328,0.075,0.336,2,0.2353,0.2054,0.4212,0.1122,0.6683,0.329,1.0,0.6033,0.4964,11.7,0.4144,0.438,0.4019,1.0,0.1122,0.03,0.3334,0.3317,0.2054,0.4212,0.1304,0.589,0.5989,0.6085,0.18,-0.0042,1.0951,late_night,78.46,84.34,0.1,1.0,High
WEST BANGALORE,Bi-directional,12.914799,77.48498,Kengeri,Kengeri,,residential,residential,none,7.5m,30.0,0.32,0.5,0.418,0.133,0.419,0.104,0.412,0.171,0.321,2,0.3076,0.2697,0.4308,0.1423,0.6463,0.3334,1.0,0.5334,0.5388,11.41,0.3936,0.631,0.4735,1.0,0.1423,0.0684,0.3254,0.3537,0.2697,0.4308,0.1054,0.5985,0.5741,0.6085,0.18,-0.0216,1.0951,late_night,60.99,82.39,0.4786,0.6857,High
WEST BANGALORE,Bi-directional,12.944628,77.519554,Nagarbhavi,Nagarbhavi,,residential,residential,none,7.5m,30.0,0.57,0.37,0.419,0.129,0.134,0.259,0.434,0.094,0.221,8,0.294,0.2069,0.7442,0.1215,0.6911,0.6113,0.7311,0.6026,0.5588,13.01,0.436,0.552,0.5676,1.0,0.1215,0.0376,0.3241,0.3089,0.2069,0.7442,0.13,0.6296,0.6254,0.6085,0.18,-0.0002,1.0951,late_night,95.18,88.18,0.1,1.0,Critical
WEST BANGALORE,Bi-directional,12.955125,77.52517,Nagarbhavi,Nagarbhavi,9th Cross Road,residential,residential,none,7.5m,30.0,0.46,0.22,0.399,0.142,0.334,0.147,0.45,0.177,0.266,6,0.2684,0.2008,0.5976,0.1176,0.6921,0.4598,1.0,0.6817,0.4441,10.33,0.3913,0.533,0.6009,1.0,0.1176,0.0708,0.3296,0.3079,0.2008,0.5976,0.139,0.6487,0.6176,0.6085,0.18,-0.0003,1.0951,late_night,94.36,89.21,0.1,1.0,Critical
WEST BANGALORE,Bi-directional,12.955437,77.523994,Nagarbhavi,Nagarbhavi,,residential,residential,none,7.5m,30.0,0.16,0.25,0.409,0.154,0.479,0.107,0.405,0.199,0.288,6,0.258,0.2026,0.6228,0.1214,0.6883,0.4671,0.9501,0.5721,0.4053,10.46,0.3813,0.473,0.404,1.0,0.1214,0.0796,0.3239,0.3117,0.2026,0.6228,0.1423,0.6111,0.6049,0.6085,0.18,-0.0007,1.0951,late_night,81.42,86.35,0.1,1.0,Critical
WEST BANGALORE,Bi-directional,12.948,77.52083,Nagarbhavi,Nagarbhavi,,residential,residential,none,7.5m,30.0,0.14,0.68,0.447,0.157,0.04,0.155,0.348,0.059,0.32,8,0.2919,0.2033,0.6907,0.1315,0.6669,0.6387,0.7878,0.5977,0.5157,11.06,0.392,0.517,0.3176,1.0,0.1315,0.0236,0.3166,0.3331,0.2033,0.6907,0.1459,0.5851,0.6212,0.6085,0.18,-0.0001,1.0951,late_night,94.37,85.15,0.1,1.0,Critical
WEST BANGALORE,Bi-directional,12.950979,77.52566,Nagarbhavi,Nagarbhavi,,residential,residential,none,7.5m,30.0,0.14,0.25,0.481,0.15,0.315,0.084,0.317,0.135,0.229,6,0.2804,0.2069,0.6847,0.1397,0.6921,0.5173,0.8816,0.594,0.398,8.99,0.394,0.454,0.3747,1.0,0.1397,0.054,0.3186,0.3079,0.2069,0.6847,0.1332,0.6046,0.6252,0.6085,0.18,-0.0,1.0951,late_night,60.31,86.55,0.1,1.0,High
WEST BANGALORE,Bi-directional,12.953533,77.52579,Nagarbhavi,Nagarbhavi,,residential,residential,none,7.5m,30.0,0.53,0.42,0.465,0.145,0.044,0.07,0.469,0.092,0.254,6,0.2862,0.2306,0.733,0.135,0.6952,0.5212,0.9056,0.6512,0.503,13.23,0.3568,0.563,0.5529,1.0,0.135,0.0368,0.3389,0.3048,0.2306,0.733,0.1372,0.6422,0.6176,0.6085,0.18,-0.0,1.0951,late_night,64.81,88.81,0.1,1.0,High
WEST BANGALORE,Bi-directional,12.944319,77.521935,Nagarbhavi,Nagarbhavi,,residential,residential,none,7.5m,30.0,0.11,0.48,0.401,0.131,0.167,0.074,0.301,0.142,0.345,8,0.2491,0.2132,0.6578,0.117,0.6805,0.6049,0.7535,0.6456,0.5037,9.87,0.4086,0.424,0.3458,1.0,0.117,0.0568,0.3134,0.3195,0.2132,0.6578,0.149,0.5815,0.6212,0.6085,0.18,-0.0001,1.0951,late_night,48.99,84.91,0.1,1.0,Moderate
WEST BANGALORE,Bi-directional,12.953393,77.52113,Nagarbhavi,Nagarbhavi,,residential,residential,none,7.5m,30.0,0.33,0.29,0.464,0.159,0.296,0.155,0.335,0.101,0.288,6,0.3029,0.243,0.7011,0.1361,0.6952,0.455,0.9191,0.6388,0.4476,12.11,0.419,0.519,0.4881,1.0,0.1361,0.0404,0.3186,0.3048,0.243,0.7011,0.1419,0.6257,0.6049,0.6085,0.18,-0.0007,1.0951,late_night,84.73,87.3,0.1,1.0,Critical
WEST BANGALORE,Bi-directional,12.951629,77.52405,Nagarbhavi,Nagarbhavi,,residential,residential,none,7.5m,30.0,0.22,0.59,0.452,0.168,0.416,0.15,0.497,0.101,0.216,6,0.245,0.2222,0.6155,0.1339,0.6718,0.497,0.8569,0.632,0.518,12.82,0.4218,0.533,0.7023,1.0,0.1339,0.0404,0.3296,0.3282,0.2222,0.6155,0.1311,0.6519,0.6252,0.6085,0.18,-0.0,1.0951,late_night,54.69,89.65,0.1,1.0,Moderate
WEST BANGALORE,Bi-directional,12.954291,77.52123,Nagarbhavi,Nagarbhavi,7th Cross Road,residential,residential,none,7.5m,30.0,0.22,0.22,0.486,0.164,0.47,0.236,0.471,0.143,0.277,2,0.2592,0.242,0.4898,0.1424,0.6854,0.3042,0.9636,0.6628,0.4618,11.28,0.4554,0.488,0.6139,1.0,0.1424,0.0572,0.3379,0.3146,0.242,0.4898,0.1404,0.6304,0.6049,0.6085,0.18,-0.0009,1.0951,late_night,89.34,87.6,0.1,1.0,Critical
WEST BANGALORE,Bi-directional,12.953613,77.52302,Nagarbhavi,Nagarbhavi,,residential,residential,none,7.5m,30.0,0.48,0.69,0.427,0.159,0.465,0.073,0.393,0.156,0.27,6,0.3055,0.2456,0.4865,0.1265,0.718,0.523,0.909,0.5986,0.5791,13.63,0.3737,0.423,0.397,1.0,0.1265,0.0624,0.3166,0.282,0.2456,0.4865,0.1394,0.5807,0.6049,0.6085,0.18,-0.0005,1.0951,late_night,41.7,84.37,0.1,1.0,Moderate
WEST BANGALORE,Bi-directional,12.944335,77.52362,Nagarbhavi,Nagarbhavi,,residential,residential,none,7.5m,30.0,0.36,0.6,0.478,0.156,0.208,0.291,0.432,0.152,0.261,2,0.2742,0.214,0.6206,0.1395,0.7015,0.4012,0.9255,0.621,0.5421,15.53,0.4606,0.455,0.533,1.0,0.1395,0.0608,0.3364,0.2985,0.214,0.6206,0.1367,0.6302,0.6212,0.6085,0.18,-0.0001,1.0951,late_night,96.44,88.11,0.1,1.0,Critical
WEST BANGALORE,Bi-directional,12.946909,77.52414,Nagarbhavi,Nagarbhavi,,residential,residential,none,7.5m,30.0,0.32,0.21,0.468,0.162,0.022,0.095,0.371,0.168,0.225,8,0.2862,0.1923,0.8239,0.1375,0.7155,0.5781,0.8236,0.6093,0.4848,11.55,0.3756,0.553,0.4361,1.0,0.1375,0.0672,0.3164,0.2845,0.1923,0.8239,0.1319,0.6277,0.6096,0.6085,0.18,-0.0001,1.0951,late_night,81.94,87.64,0.1,1.0,Critical
WEST BANGALORE,Bi-directional,12.954508,77.52591,Nagarbhavi,Nagarbhavi,,residential,residential,none,7.5m,30.0,0.47,0.54,0.467,0.162,0.171,0.191,0.377,0.102,0.278,6,0.283,0.1934,0.6366,0.1372,0.7159,0.5172,0.913,0.5555,0.5694,14.61,0.3848,0.503,0.3966,1.0,0.1372,0.0408,0.3321,0.2841,0.1934,0.6366,0.1408,0.6066,0.6176,0.6085,0.18,-0.0002,1.0951,late_night,55.4,86.45,0.1,1.0,Moderate
WEST BANGALORE,Bi-directional,12.95554,77.521385,Nagarbhavi,Nagarbhavi,,residential,residential,none,7.5m,30.0,0.58,0.51,0.443,0.128,0.094,0.134,0.477,0.182,0.195,6,0.297,0.2105,0.4147,0.1277,0.7187,0.5013,0.8939,0.594,0.5611,11.69,0.3642,0.48,0.5672,1.0,0.1277,0.0728,0.3151,0.2813,0.2105,0.4147,0.1282,0.6062,0.6049,0.6085,0.18,-0.0012,1.0951,late_night,90.64,85.97,0.1,1.0,Critical
WEST BANGALORE,Bi-directional,12.954677,77.52456,Nagarbhavi,Nagarbhavi,,residential,residential,none,7.5m,30.0,0.13,0.36,0.401,0.144,0.226,0.23,0.393,0.067,0.324,6,0.2497,0.2347,0.6557,0.1183,0.683,0.4294,0.958,0.5879,0.4455,11.02,0.3869,0.467,0.3733,1.0,0.1183,0.0268,0.3266,0.317,0.2347,0.6557,0.1477,0.6038,0.6176,0.6085,0.18,-0.0003,1.0951,late_night,68.52,86.26,0.1,1.0,High
WEST BANGALORE,Bi-directional,12.953397,77.52494,Nagarbhavi,Nagarbhavi,,residential,residential,none,7.5m,30.0,0.34,0.62,0.42,0.167,0.166,0.206,0.305,0.054,0.227,6,0.2627,0.2257,0.7754,0.1255,0.7135,0.5273,0.8949,0.5802,0.557,11.7,0.3957,0.512,0.2412,1.0,0.1255,0.0216,0.3181,0.2865,0.2257,0.7754,0.133,0.5864,0.6176,0.6085,0.18,-0.0002,1.0951,late_night,74.58,85.13,0.1,1.0,High
WEST BANGALORE,Bi-directional,12.95119,77.52373,Nagarbhavi,Nagarbhavi,,residential,residential,none,7.5m,30.0,0.11,0.57,0.491,0.166,0.106,0.096,0.491,0.131,0.348,6,0.2606,0.2045,0.5147,0.1438,0.6809,0.5408,0.8643,0.6028,0.4576,11.07,0.3732,0.418,0.547,1.0,0.1438,0.0524,0.3219,0.3191,0.2045,0.5147,0.1509,0.6154,0.6051,0.6085,0.18,-0.0,1.0951,late_night,69.3,86.7,0.1,1.0,High
WEST BANGALORE,Bi-directional,12.945265,77.52255,Nagarbhavi,Nagarbhavi,,residential,residential,none,7.5m,30.0,0.42,0.47,0.466,0.159,0.003,0.235,0.469,0.179,0.349,6,0.2653,0.2049,0.6983,0.1367,0.6956,0.5081,0.8042,0.6543,0.5167,13.93,0.4493,0.472,0.6459,1.0,0.1367,0.0716,0.3386,0.3044,0.2049,0.6983,0.1499,0.6501,0.6212,0.6085,0.18,-0.0001,1.0951,late_night,86.87,89.42,0.1,1.0,Critical
WEST BANGALORE,Bi-directional,12.953229,77.52179,Nagarbhavi,Nagarbhavi,14th Cross Chandra Layout,secondary,secondary,none,7.5m,40.0,0.32,0.25,0.524,0.16,0.354,0.285,0.297,0.123,0.456,6,0.365,0.2919,0.699,0.1518,0.7642,0.4967,0.9003,0.5471,0.504,12.98,0.4605,0.445,0.2827,0.9526,0.1518,0.0492,0.3011,0.2358,0.2919,0.699,0.1672,0.5675,0.6049,0.6085,0.18,-0.0006,1.0951,late_night,41.83,83.49,0.1,1.0,Moderate
WEST BANGALORE,Bi-directional,12.949804,77.52061,Nagarbhavi,Nagarbhavi,14th Cross Chandra Layout,tertiary,tertiary,none,7.5m,30.0,0.12,0.55,0.536,0.192,0.112,0.248,0.25,0.071,0.314,8,0.3081,0.2526,0.6457,0.1581,0.7296,0.5652,0.8547,0.5191,0.5435,10.91,0.498,0.384,0.143,1.0,0.1581,0.0284,0.3111,0.2704,0.2526,0.6457,0.1453,0.5466,0.6051,0.6085,0.18,-0.0001,1.0951,late_night,43.75,82.18,0.1,1.0,Moderate
WEST BANGALORE,Bi-directional,12.951113,77.52179,Nagarbhavi,Nagarbhavi,,residential,residential,none,7.5m,30.0,0.35,0.25,0.408,0.138,0.447,0.216,0.305,0.054,0.232,6,0.281,0.1995,0.7555,0.1195,0.6956,0.4639,0.9256,0.6004,0.4622,12.67,0.436,0.485,0.392,1.0,0.1195,0.0216,0.3251,0.3044,0.1995,0.7555,0.1333,0.6191,0.6051,0.6085,0.18,-0.0,1.0951,late_night,69.47,86.95,0.1,1.0,High
WEST BANGALORE,Bi-directional,12.95183,77.52004,Nagarbhavi,Nagarbhavi,9th Main Road,residential,residential,none,7.5m,30.0,0.48,0.52,0.437,0.138,0.26,0.2,0.318,0.109,0.282,8,0.2992,0.2432,0.5688,0.1271,0.6893,0.6027,0.8473,0.57,0.5776,13.89,0.4311,0.412,0.3178,1.0,0.1271,0.0436,0.3169,0.3107,0.2432,0.5688,0.1407,0.5708,0.6051,0.6085,0.18,-0.0005,1.0951,late_night,80.09,83.72,0.1,1.0,Critical
WEST BANGALORE,Bi-directional,12.955034,77.52443,Nagarbhavi,Nagarbhavi,,residential,residential,none,7.5m,30.0,0.39,0.52,0.467,0.152,0.131,0.164,0.42,0.095,0.31,6,0.2956,0.2325,0.6186,0.1362,0.7019,0.5713,0.8661,0.6059,0.5041,12.73,0.4181,0.501,0.5112,1.0,0.1362,0.038,0.3171,0.2981,0.2325,0.6186,0.1456,0.6153,0.6176,0.6085,0.18,-0.0003,1.0951,late_night,88.74,87.0,0.1,1.0,Critical
WEST BANGALORE,Bi-directional,12.957715,77.52101,Nagarbhavi,Nagarbhavi,,residential,residential,none,7.5m,30.0,0.28,0.48,0.413,0.153,0.431,0.062,0.452,0.146,0.353,6,0.2768,0.2378,0.437,0.1246,0.6998,0.449,0.9208,0.6014,0.5218,11.94,0.4038,0.49,0.5999,1.0,0.1246,0.0584,0.3374,0.3002,0.2378,0.437,0.1521,0.6161,0.5963,0.6085,0.18,-0.0023,1.0951,late_night,82.77,86.27,0.3953,0.7778,Critical
WEST BANGALORE,Bi-directional,12.950723,77.52236,Nagarbhavi,Nagarbhavi,"14th Cross, 1st Stage Chandra Layout",residential,residential,none,7.5m,5.0,0.3,0.66,0.5,0.143,0.457,0.101,0.324,0.169,0.216,6,0.2684,0.2096,0.5805,0.1439,0.6834,0.5386,0.8502,0.5636,0.5412,12.73,0.3591,0.43,0.4343,1.0,0.1439,0.0676,0.3226,0.3166,0.2096,0.5805,0.1309,0.6007,0.6051,0.6085,0.18,-0.0,1.0951,late_night,94.75,85.74,0.1,1.0,Critical
WEST BANGALORE,Bi-directional,12.94871,77.52391,Nagarbhavi,Nagarbhavi,,residential,residential,none,7.5m,30.0,0.47,0.32,0.407,0.155,0.316,0.191,0.35,0.148,0.323,2,0.3175,0.2277,0.5596,0.1209,0.7145,0.2834,0.9827,0.6107,0.4871,12.07,0.4077,0.453,0.4872,1.0,0.1209,0.0592,0.3284,0.2855,0.2277,0.5596,0.1468,0.6167,0.6051,0.6085,0.18,-0.0001,1.0951,late_night,97.75,86.79,0.1,1.0,Critical
WEST BANGALORE,Bi-directional,12.956289,77.516014,Nagarbhavi,Nagarbhavi,,residential,residential,none,7.5m,30.0,0.24,0.55,0.473,0.159,0.124,0.268,0.368,0.11,0.289,6,0.2989,0.2449,0.4104,0.144,0.6886,0.5487,0.792,0.5481,0.5439,12.91,0.4175,0.405,0.3799,1.0,0.144,0.044,0.3251,0.3114,0.2449,0.4104,0.1421,0.5584,0.5666,0.6085,0.18,-0.0031,1.0951,late_night,56.66,81.57,0.4797,0.6857,Moderate
WEST BANGALORE,Bi-directional,12.9556,77.524956,Nagarbhavi,Nagarbhavi,,residential,residential,none,7.5m,30.0,0.2,0.29,0.432,0.136,0.372,0.155,0.44,0.194,0.254,6,0.2825,0.2435,0.736,0.1256,0.6749,0.4774,0.9495,0.597,0.435,10.65,0.3834,0.571,0.4498,1.0,0.1256,0.0776,0.3326,0.3251,0.2435,0.736,0.1373,0.6289,0.6176,0.6085,0.18,-0.0004,1.0951,late_night,77.4,87.9,0.1,1.0,High
WEST BANGALORE,Bi-directional,12.951887,77.52102,Nagarbhavi,Nagarbhavi,,secondary,secondary,none,7.5m,40.0,0.52,0.37,0.559,0.159,0.156,0.204,0.384,0.179,0.324,3,0.3738,0.2811,0.4604,0.1608,0.7688,0.3967,0.9323,0.536,0.5441,13.08,0.46,0.34,0.3407,0.9393,0.1608,0.0716,0.3144,0.2312,0.2811,0.4604,0.1471,0.5524,0.6051,0.6085,0.18,-0.0005,1.0951,late_night,57.65,82.52,0.1,1.0,Moderate
WEST BANGALORE,Bi-directional,12.945778,77.52427,Nagarbhavi,Nagarbhavi,,residential,residential,none,7.5m,30.0,0.12,0.4,0.489,0.159,0.272,0.25,0.471,0.096,0.28,6,0.2789,0.2197,0.6408,0.1426,0.6746,0.4399,0.9406,0.6194,0.4647,11.55,0.4193,0.503,0.6203,1.0,0.1426,0.0384,0.3146,0.3254,0.2197,0.6408,0.14,0.6488,0.6096,0.6085,0.18,-0.0001,1.0951,late_night,79.63,89.02,0.1,1.0,High
WEST BANGALORE,Bi-directional,12.947867,77.52198,Nagarbhavi,Nagarbhavi,,residential,residential,none,7.5m,30.0,0.5,0.54,0.436,0.169,0.037,0.116,0.477,0.124,0.237,6,0.2643,0.2272,0.5841,0.1298,0.7155,0.5306,0.9202,0.6277,0.5308,12.18,0.4236,0.457,0.5645,1.0,0.1298,0.0496,0.3416,0.2845,0.2272,0.5841,0.1335,0.6275,0.6212,0.6085,0.18,-0.0001,1.0951,late_night,78.49,87.94,0.1,1.0,High
WEST BANGALORE,Bi-directional,12.947521,77.52127,Nagarbhavi,Nagarbhavi,,residential,residential,none,7.5m,30.0,0.53,0.29,0.45,0.167,0.389,0.089,0.492,0.194,0.273,6,0.2883,0.2401,0.7182,0.1333,0.6869,0.4946,0.8853,0.6165,0.5176,11.85,0.3683,0.588,0.5845,1.0,0.1333,0.0776,0.3409,0.3131,0.2401,0.7182,0.1388,0.6455,0.6212,0.6085,0.18,-0.0001,1.0951,late_night,64.59,89.12,0.1,1.0,High
WEST BANGALORE,Bi-directional,12.951068,77.52132,Nagarbhavi,Nagarbhavi,,tertiary,tertiary,none,7.5m,30.0,0.49,0.63,0.591,0.156,0.081,0.29,0.278,0.146,0.442,4,0.3143,0.228,0.5922,0.1689,0.7506,0.5457,0.8293,0.576,0.6187,14.95,0.5139,0.43,0.3524,1.0,0.1689,0.0584,0.3234,0.2494,0.228,0.5922,0.1647,0.5813,0.6051,0.6085,0.18,-0.0002,1.0951,late_night,85.7,84.45,0.1,1.0,Critical
WEST BANGALORE,Bi-directional,12.949098,77.52614,Nagarbhavi,Nagarbhavi,1st Cross Road,residential,residential,none,7.5m,30.0,0.33,0.43,0.466,0.153,0.268,0.109,0.476,0.126,0.259,6,0.2851,0.1934,0.5359,0.1361,0.6865,0.4973,0.8992,0.628,0.5382,13.97,0.3679,0.45,0.5624,1.0,0.1361,0.0504,0.3369,0.3135,0.1934,0.5359,0.1375,0.6253,0.6252,0.6085,0.18,-0.0,1.0951,late_night,76.8,87.91,0.1,1.0,High
