edge_id,source_node,destination_node,lat,lng,road_width_estimate,speed_limit,traffic_signal_density,intersection_density,commercial_density,nightlife_density,hospital_density,police_station_distance,cctv_density_estimate,lighting_score,crime_score,activity_score,event_frequency,infrastructure_score,connectivity_score,isolated_area_score,road_risk_score,travel_time_estimate,congestion_score,flood_risk,weather_exposure_score,poi_density,time_risk,adjacency_count,zone,source_area,destination_area,road_name,road_type,highway_type,zone_type,static_component,graph_component,static_distance_km,static_travel_time_min
EDGE_7463_23722,7463,23722,12.913475,77.556403,,30.0,0.44,0.54,0.53,0.232,0.125,0.587,0.416,0.593,0.454,0.283,0.091,0.421,0.525,0.413,0.46,6.95,0.495,0.239,0.341,0.314,0.504,6,SOUTH BANGALORE,Padmanabhanagar,Padmanabhanagar,UNKNOWN,residential,residential,Residential Hub,0.3149274464026557,-3.4008602310411685e-06,0.7763838814331893,1.5527677628663785
EDGE_7464_23723,7464,23723,12.912347,77.559365,,30.0,0.13,0.49,0.553,0.265,0.142,0.893,0.497,0.484,0.438,0.36,0.075,0.407,0.405,0.535,0.47,2.71,0.477,0.228,0.344,0.355,0.614,2,SOUTH BANGALORE,Padmanabhanagar,Padmanabhanagar,UNKNOWN,residential,residential,Residential Hub,0.3998030000568462,-3.4008602310411685e-06,0.7763855890574141,1.5527711781148281
EDGE_7465_23724,7465,23724,12.922641,77.562718,,30.0,0.12,0.59,0.525,0.24,0.217,0.184,0.433,0.519,0.452,0.275,0.056,0.333,0.603,0.413,0.418,11.72,0.451,0.056,0.413,0.265,0.451,8,SOUTH BANGALORE,Padmanabhanagar,Padmanabhanagar,24th Main Road,residential,residential,Residential Hub,0.2391052525252133,-3.4008602310411685e-06,0.7763700001834607,1.5527400003669214
EDGE_7466_23725,7466,23725,12.924227,77.561569,,30.0,0.43,0.49,0.558,0.241,0.175,0.141,0.483,0.592,0.372,0.318,0.161,0.407,0.49,0.471,0.46,3.7,0.51,0.254,0.336,0.282,0.432,6,SOUTH BANGALORE,Padmanabhanagar,Padmanabhanagar,27th Main Road,residential,residential,Residential Hub,0.2756464026528689,-3.4008602310411685e-06,0.776367597344343,1.552735194688686
EDGE_7467_23726,7467,23726,12.917313,77.563644,,30.0,0.2,0.47,0.554,0.271,0.078,0.888,0.439,0.574,0.358,0.401,0.097,0.439,0.446,0.382,0.419,3.9,0.433,0.175,0.305,0.434,0.466,6,SOUTH BANGALORE,Padmanabhanagar,Padmanabhanagar,UNKNOWN,residential,residential,Residential Hub,0.2834274186330384,-3.4008602310411685e-06,0.7763780702036421,1.5527561404072843
EDGE_7468_23727,7468,23727,12.91408,77.563441,,30.0,0.34,0.55,0.51,0.248,0.284,0.692,0.42,0.527,0.34,0.279,0.158,0.376,0.55,0.459,0.483,16.66,0.504,0.081,0.399,0.287,0.552,6,SOUTH BANGALORE,Padmanabhanagar,Padmanabhanagar,8th Cross Road,residential,residential,Residential Hub,0.28941653625464364,-3.4008602310411685e-06,0.7763829654944017,1.5527659309888033
EDGE_7469_23728,7469,23728,12.913776,77.55975,,40.0,0.25,0.52,0.663,0.302,0.068,0.236,0.569,0.658,0.221,0.414,0.115,0.515,0.606,0.289,0.333,0.72,0.528,0.278,0.501,0.406,0.354,6,SOUTH BANGALORE,Padmanabhanagar,Padmanabhanagar,UNKNOWN,secondary,secondary,Residential Hub,0.14114897479004818,-3.4008602310411685e-06,0.7763834257398474,1.5527668514796948
EDGE_7470_23729,7470,23729,12.912122,77.562258,,30.0,0.59,0.39,0.566,0.244,0.179,0.777,0.446,0.616,0.358,0.33,0.167,0.469,0.528,0.476,0.415,3.11,0.55,0.148,0.375,0.31,0.465,6,SOUTH BANGALORE,Padmanabhanagar,Padmanabhanagar,UNKNOWN,residential,residential,Residential Hub,0.2536053255346467,-3.4008602310411685e-06,0.776385929656883,1.552771859313766
EDGE_23730_23731,23730,23731,12.914044,77.558965,,40.0,0.22,0.44,0.545,0.296,0.428,0.527,0.602,0.668,0.331,0.373,0.184,0.56,0.519,0.342,0.367,8.38,0.576,0.059,0.447,0.395,0.394,4,SOUTH BANGALORE,Padmanabhanagar,Padmanabhanagar,Puttalingaiah Road,secondary,secondary,Residential Hub,0.15562972806736508,-3.4008602310411685e-06,0.7763830199976928,1.5527660399953855
EDGE_23732_23733,23732,23733,12.917938,77.558595,,30.0,0.23,0.23,0.477,0.297,0.304,0.879,0.418,0.555,0.487,0.262,0.061,0.4,0.503,0.438,0.489,3.45,0.441,0.218,0.406,0.29,0.604,6,SOUTH BANGALORE,Padmanabhanagar,Padmanabhanagar,UNKNOWN,residential,residential,Residential Hub,0.36192434572415033,-3.4008602310411685e-06,0.7763771237162609,1.5527542474325218
EDGE_7473_23734,7473,23734,12.922533,77.561169,,30.0,0.19,0.65,0.662,0.307,0.312,0.175,0.603,0.695,0.279,0.483,0.198,0.431,0.584,0.378,0.394,1.83,0.514,0.283,0.499,0.469,0.323,5,SOUTH BANGALORE,Padmanabhanagar,Padmanabhanagar,30th Cross Road,tertiary,tertiary,Residential Hub,0.2202647355810093,-3.4008602310411685e-06,0.7763701637965508,1.5527403275931015
EDGE_23735_23736,23735,23736,12.924655,77.557284,,30.0,0.51,0.25,0.553,0.263,0.403,0.8,0.464,0.599,0.445,0.318,0.096,0.471,0.544,0.427,0.435,4.13,0.49,0.062,0.34,0.29,0.487,6,SOUTH BANGALORE,Padmanabhanagar,Padmanabhanagar,UNKNOWN,residential,residential,Residential Hub,0.22290338825116512,-3.4008602310411685e-06,0.7763669488627731,1.5527338977255463
EDGE_7475_23737,7475,23737,12.919165,77.558782,,30.0,0.44,0.51,0.591,0.262,0.29,0.188,0.402,0.502,0.461,0.269,0.154,0.403,0.521,0.48,0.442,3.63,0.51,0.297,0.351,0.244,0.434,6,SOUTH BANGALORE,Padmanabhanagar,Padmanabhanagar,UNKNOWN,residential,residential,Residential Hub,0.33660574473206956,-3.4008602310411685e-06,0.7763752654448574,1.5527505308897147
EDGE_7476_23738,7476,23738,12.919364,77.552078,,30.0,0.44,0.21,0.656,0.341,0.186,0.378,0.507,0.668,0.263,0.383,0.187,0.581,0.61,0.387,0.339,2.6,0.522,0.199,0.408,0.338,0.382,6,SOUTH BANGALORE,Padmanabhanagar,Padmanabhanagar,1st Main Road,tertiary,tertiary,Residential Hub,0.12930728284758064,-3.4008602310411685e-06,0.7763749640467102,1.5527499280934205
EDGE_7477_23739,7477,23739,12.920948,77.551508,,30.0,0.36,0.48,0.477,0.226,0.239,0.509,0.492,0.551,0.486,0.293,0.145,0.353,0.524,0.473,0.427,15.49,0.431,0.241,0.314,0.327,0.543,6,SOUTH BANGALORE,Padmanabhanagar,Padmanabhanagar,UNKNOWN,residential,residential,Residential Hub,0.3294596977885898,-3.4008602310411685e-06,0.7763725648197333,1.5527451296394665
EDGE_7478_23740,7478,23740,12.917469,77.56266,,30.0,0.27,0.28,0.54,0.232,0.394,0.676,0.41,0.596,0.496,0.287,0.079,0.409,0.552,0.395,0.481,2.17,0.419,0.171,0.316,0.321,0.567,8,SOUTH BANGALORE,Padmanabhanagar,Padmanabhanagar,UNKNOWN,residential,residential,Residential Hub,0.2930522954447726,-3.4008602310411685e-06,0.776377833964493,1.552755667928986
EDGE_23741_23742,23741,23742,12.922005,77.56182,,30.0,0.52,0.28,0.536,0.269,0.057,0.825,0.438,0.553,0.416,0.321,0.195,0.415,0.503,0.451,0.444,6.58,0.521,0.283,0.421,0.343,0.54,6,SOUTH BANGALORE,Padmanabhanagar,Padmanabhanagar,UNKNOWN,residential,residential,Residential Hub,0.3636827732517003,-3.4008602310411685e-06,0.7763709636639468,1.5527419273278935
EDGE_7480_23743,7480,23743,12.916199,77.563279,,30.0,0.2,0.2,0.593,0.283,0.406,0.294,0.447,0.51,0.454,0.319,0.128,0.402,0.468,0.407,0.43,0.73,0.387,0.218,0.398,0.293,0.473,6,SOUTH BANGALORE,Padmanabhanagar,Padmanabhanagar,UNKNOWN,residential,residential,Residential Hub,0.2861052187864948,-3.4008602310411685e-06,0.7763797571141593,1.5527595142283186
EDGE_7481_23744,7481,23744,12.919433,77.55762,,30.0,0.48,0.58,0.563,0.232,0.454,0.683,0.46,0.485,0.465,0.251,0.096,0.404,0.452,0.469,0.499,6.47,0.479,0.066,0.3,0.28,0.511,4,SOUTH BANGALORE,Padmanabhanagar,Padmanabhanagar,CSV Road,residential,residential,Residential Hub,0.3019791958768938,-3.4008602310411685e-06,0.7763748595407884,1.5527497190815769
EDGE_7482_23745,7482,23745,12.916061,77.55625,,30.0,0.52,0.37,0.588,0.263,0.105,0.692,0.47,0.603,0.361,0.291,0.112,0.435,0.557,0.449,0.47,13.3,0.52,0.27,0.293,0.279,0.497,8,SOUTH BANGALORE,Padmanabhanagar,Padmanabhanagar,UNKNOWN,residential,residential,Residential Hub,0.2864731805556023,-3.4008602310411685e-06,0.7763799660754362,1.5527599321508725
EDGE_7483_23746,7483,23746,12.915509,77.561862,,40.0,0.16,0.35,0.645,0.31,0.071,0.767,0.59,0.6,0.282,0.467,0.169,0.503,0.606,0.383,0.435,1.07,0.58,0.24,0.489,0.448,0.5,6,SOUTH BANGALORE,Padmanabhanagar,Padmanabhanagar,Subramanyapura Main Road,secondary,secondary,Residential Hub,0.27457542327438433,-3.4008602310411685e-06,0.7763808018991933,1.5527616037983867
EDGE_7484_23747,7484,23747,12.915255,77.555968,,30.0,0.46,0.56,0.557,0.255,0.469,0.532,0.426,0.495,0.377,0.327,0.131,0.431,0.485,0.489,0.439,3.71,0.449,0.183,0.351,0.342,0.525,6,SOUTH BANGALORE,Padmanabhanagar,Padmanabhanagar,UNKNOWN,residential,residential,Residential Hub,0.28226900527343773,-3.4008602310411685e-06,0.7763811864877797,1.5527623729755593
EDGE_23748_23749,23748,23749,12.920405,77.559991,,40.0,0.58,0.25,0.617,0.315,0.281,0.397,0.499,0.653,0.396,0.401,0.106,0.58,0.58,0.395,0.425,3.45,0.537,0.248,0.521,0.358,0.435,4,SOUTH BANGALORE,Padmanabhanagar,Padmanabhanagar,Puttalingaiah Road,secondary,secondary,Residential Hub,0.21703650422346815,-3.4008602310411685e-06,0.7763733873136958,1.5527467746273915
EDGE_7486_23750,7486,23750,12.91554,77.558412,,30.0,0.41,0.28,0.547,0.25,0.283,0.299,0.411,0.488,0.492,0.303,0.058,0.408,0.473,0.391,0.429,11.59,0.466,0.232,0.417,0.327,0.422,6,SOUTH BANGALORE,Padmanabhanagar,Padmanabhanagar,UNKNOWN,residential,residential,Residential Hub,0.2920089211690212,-3.4008602310411685e-06,0.776380754960721,1.552761509921442
EDGE_7487_23751,7487,23751,12.91824,77.551418,,30.0,0.41,0.54,0.537,0.272,0.353,0.488,0.517,0.549,0.484,0.305,0.184,0.393,0.501,0.427,0.434,2.07,0.52,0.05,0.356,0.341,0.463,6,SOUTH BANGALORE,Padmanabhanagar,Padmanabhanagar,UNKNOWN,residential,residential,Residential Hub,0.27480110269697705,-3.4008602310411685e-06,0.7763766663578658,1.5527533327157317
EDGE_7488_23752,7488,23752,12.917356,77.562689,,30.0,0.42,0.57,0.58,0.283,0.333,0.678,0.46,0.542,0.443,0.356,0.059,0.461,0.436,0.457,0.483,0.82,0.502,0.297,0.317,0.38,0.54,2,SOUTH BANGALORE,Padmanabhanagar,Padmanabhanagar,UNKNOWN,residential,residential,Residential Hub,0.350833552142549,-3.4008602310411685e-06,0.7763780050867131,1.5527560101734261
EDGE_7489_23753,7489,23753,12.917857,77.562731,,30.0,0.35,0.37,0.502,0.298,0.423,0.44,0.419,0.514,0.312,0.366,0.184,0.442,0.525,0.427,0.455,3.23,0.497,0.208,0.412,0.391,0.413,8,SOUTH BANGALORE,Padmanabhanagar,Padmanabhanagar,UNKNOWN,residential,residential,Residential Hub,0.27184462089343275,-3.4008602310411685e-06,0.7763772463834955,1.552754492766991
EDGE_7490_23754,7490,23754,12.921262,77.551752,,30.0,0.34,0.35,0.59,0.273,0.429,0.112,0.48,0.472,0.439,0.35,0.088,0.368,0.54,0.398,0.431,3.66,0.507,0.07,0.341,0.341,0.386,6,SOUTH BANGALORE,Padmanabhanagar,Padmanabhanagar,UNKNOWN,residential,residential,Residential Hub,0.20861646870888415,-3.4008602310411685e-06,0.7763720891819901,1.5527441783639802
EDGE_7491_23755,7491,23755,12.920559,77.562061,,60.0,0.48,0.24,0.522,0.241,0.36,0.261,0.64,0.736,0.289,0.417,0.071,0.71,0.678,0.376,0.423,1.25,0.664,0.114,0.632,0.374,0.382,4,SOUTH BANGALORE,Padmanabhanagar,Padmanabhanagar,Outer Ring Road,trunk,trunk,Residential Hub,0.07985788261463317,-3.4008602310411685e-06,0.7763731540498894,1.5527463080997788
EDGE_7492_23756,7492,23756,12.919036,77.558318,,30.0,0.37,0.23,0.528,0.28,0.303,0.181,0.445,0.529,0.366,0.31,0.071,0.359,0.478,0.398,0.431,8.65,0.445,0.292,0.38,0.332,0.345,6,SOUTH BANGALORE,Padmanabhanagar,Padmanabhanagar,UNKNOWN,residential,residential,Residential Hub,0.25130770491649795,-3.4008602310411685e-06,0.776375460821184,1.552750921642368
EDGE_7493_23757,7493,23757,12.91359,77.558929,,30.0,0.31,0.28,0.499,0.286,0.183,0.531,0.393,0.481,0.417,0.27,0.132,0.378,0.417,0.42,0.451,0.52,0.413,0.112,0.337,0.276,0.482,4,SOUTH BANGALORE,Padmanabhanagar,Padmanabhanagar,UNKNOWN,residential,residential,Residential Hub,0.2924957110034479,-3.4008602310411685e-06,0.776383707332281,1.552767414664562
EDGE_7494_23758,7494,23758,12.911446,77.561511,,30.0,0.49,0.69,0.507,0.256,0.261,0.607,0.48,0.571,0.454,0.278,0.121,0.444,0.452,0.516,0.454,3.4,0.495,0.274,0.336,0.305,0.502,4,SOUTH BANGALORE,Padmanabhanagar,Padmanabhanagar,UNKNOWN,residential,residential,Residential Hub,0.35352455768298907,-3.4008602310411685e-06,0.7763869529349224,1.5527739058698449
EDGE_7495_23759,7495,23759,12.91995,77.557199,,30.0,0.45,0.62,0.547,0.252,0.385,0.649,0.498,0.528,0.396,0.336,0.065,0.423,0.509,0.421,0.482,19.37,0.474,0.149,0.39,0.305,0.453,4,SOUTH BANGALORE,Padmanabhanagar,Padmanabhanagar,UNKNOWN,residential,residential,Residential Hub,0.27990161676971087,-3.4008602310411685e-06,0.776374076486683,1.552748152973366
EDGE_7496_23760,7496,23760,12.925172,77.555933,,30.0,0.3,0.36,0.491,0.235,0.471,0.165,0.446,0.529,0.409,0.378,0.06,0.464,0.401,0.394,0.404,3.22,0.461,0.249,0.307,0.36,0.368,4,SOUTH BANGALORE,Padmanabhanagar,Padmanabhanagar,UNKNOWN,residential,residential,Residential Hub,0.23361724571505285,-3.4008602310411685e-06,0.7763661655060159,1.5527323310120318
EDGE_7497_23761,7497,23761,12.912638,77.561805,,30.0,0.52,0.6,0.472,0.276,0.238,0.715,0.424,0.542,0.322,0.276,0.125,0.486,0.641,0.418,0.399,8.95,0.576,0.056,0.291,0.267,0.46,8,SOUTH BANGALORE,Padmanabhanagar,Padmanabhanagar,5th Main Road,residential,residential,Residential Hub,0.19354689248475584,-3.4008602310411685e-06,0.7763851485403501,1.5527702970807002
EDGE_7498_23762,7498,23762,12.921223,77.560058,,40.0,0.12,0.23,0.573,0.293,0.393,0.476,0.527,0.638,0.263,0.481,0.093,0.484,0.533,0.43,0.375,6.34,0.51,0.118,0.486,0.502,0.4,3,SOUTH BANGALORE,Padmanabhanagar,Padmanabhanagar,Puttalingaiah Road,secondary,secondary,Residential Hub,0.1555833889635578,-3.4008602310411685e-06,0.7763721482586167,1.5527442965172333
EDGE_7499_23763,7499,23763,12.915238,77.562366,,40.0,0.28,0.53,0.579,0.265,0.058,0.725,0.58,0.607,0.369,0.394,0.1,0.525,0.582,0.307,0.42,0.89,0.536,0.227,0.396,0.421,0.458,6,SOUTH BANGALORE,Padmanabhanagar,Padmanabhanagar,Subramaniapura Road,secondary,secondary,Residential Hub,0.24953845219220452,-3.4008602310411685e-06,0.7763812122277024,1.5527624244554048
EDGE_7500_23764,7500,23764,12.916548,77.564403,,30.0,0.25,0.66,0.593,0.267,0.264,0.159,0.423,0.471,0.448,0.245,0.163,0.332,0.541,0.437,0.502,0.35,0.497,0.078,0.399,0.272,0.433,6,SOUTH BANGALORE,Padmanabhanagar,Padmanabhanagar,UNKNOWN,residential,residential,Residential Hub,0.3135998055762347,-3.4008602310411685e-06,0.7763792286445916,1.5527584572891833
EDGE_7501_23765,7501,23765,12.924454,77.560752,,40.0,0.5,0.6,0.62,0.341,0.259,0.849,0.536,0.734,0.364,0.482,0.109,0.568,0.563,0.34,0.406,3.58,0.69,0.211,0.535,0.458,0.505,3,SOUTH BANGALORE,Padmanabhanagar,Padmanabhanagar,30th Main road,secondary,secondary,Residential Hub,0.24780987000801383,-3.4008602310411685e-06,0.7763672534092453,1.5527345068184906
EDGE_7502_23766,7502,23766,12.911683,77.556952,,40.0,0.48,0.2,0.594,0.257,0.278,0.802,0.539,0.628,0.243,0.454,0.197,0.616,0.604,0.339,0.358,4.48,0.53,0.107,0.531,0.453,0.439,6,SOUTH BANGALORE,Padmanabhanagar,Padmanabhanagar,Subramaniapura Main Road,secondary,secondary,Residential Hub,0.133752223780315,-3.4008602310411685e-06,0.7763865941879511,1.5527731883759022
EDGE_7503_23767,7503,23767,12.913049,77.563463,,30.0,0.21,0.47,0.598,0.264,0.459,0.639,0.503,0.52,0.356,0.284,0.052,0.34,0.463,0.424,0.479,3.75,0.506,0.12,0.307,0.252,0.503,6,SOUTH BANGALORE,Padmanabhanagar,Padmanabhanagar,3rd Main Road,residential,residential,Residential Hub,0.2675949294761745,-3.4008602310411685e-06,0.7763845263505912,1.5527690527011824
EDGE_7504_23768,7504,23768,12.915433,77.562248,,30.0,0.45,0.27,0.519,0.297,0.278,0.338,0.441,0.539,0.479,0.312,0.197,0.382,0.518,0.453,0.493,2.65,0.522,0.218,0.422,0.294,0.482,6,SOUTH BANGALORE,Padmanabhanagar,Padmanabhanagar,UNKNOWN,residential,residential,Residential Hub,0.34650910789113537,-3.4008602310411685e-06,0.7763809169737018,1.5527618339474036
EDGE_7505_23769,7505,23769,12.921008,77.552297,,30.0,0.24,0.57,0.698,0.35,0.32,0.258,0.53,0.619,0.303,0.424,0.126,0.433,0.552,0.354,0.438,2.46,0.556,0.279,0.416,0.411,0.36,6,SOUTH BANGALORE,Padmanabhanagar,Padmanabhanagar,UNKNOWN,tertiary,tertiary,Residential Hub,0.24223769359196087,-3.4008602310411685e-06,0.7763724739343946,1.5527449478687891
EDGE_7506_23770,7506,23770,12.914246,77.551941,,30.0,0.4,0.26,0.593,0.25,0.294,0.668,0.459,0.543,0.314,0.296,0.11,0.447,0.528,0.487,0.453,2.63,0.491,0.178,0.347,0.303,0.477,6,SOUTH BANGALORE,Padmanabhanagar,Padmanabhanagar,UNKNOWN,residential,residential,Residential Hub,0.246655352901862,-3.4008602310411685e-06,0.7763827141717913,1.5527654283435826
EDGE_7507_23771,7507,23771,12.920407,77.553837,,30.0,0.2,0.48,0.561,0.237,0.013,0.679,0.472,0.553,0.363,0.297,0.069,0.331,0.379,0.524,0.487,4.64,0.457,0.166,0.316,0.295,0.558,2,SOUTH BANGALORE,Padmanabhanagar,Padmanabhanagar,UNKNOWN,residential,residential,Residential Hub,0.33265948208733687,-3.4008602310411685e-06,0.7763733842843128,1.5527467685686256
EDGE_7508_23772,7508,23772,12.922388,77.555645,,30.0,0.21,0.57,0.539,0.256,0.145,0.787,0.506,0.571,0.489,0.313,0.137,0.445,0.409,0.517,0.487,1.92,0.449,0.275,0.418,0.303,0.567,2,SOUTH BANGALORE,Padmanabhanagar,Padmanabhanagar,UNKNOWN,residential,residential,Residential Hub,0.4239972248459996,-3.4008602310411685e-06,0.7763703834602175,1.552740766920435
EDGE_7509_23773,7509,23773,12.917651,77.556014,,30.0,0.49,0.66,0.578,0.248,0.379,0.157,0.527,0.532,0.304,0.361,0.145,0.424,0.588,0.424,0.391,2.74,0.521,0.282,0.318,0.372,0.378,6,SOUTH BANGALORE,Padmanabhanagar,Padmanabhanagar,15th Main Road,residential,residential,Residential Hub,0.21272701922370077,-3.4008602310411685e-06,0.776377558348704,1.552755116697408
EDGE_7510_23774,7510,23774,12.91125,77.555897,,30.0,0.6,0.22,0.514,0.261,0.092,0.47,0.443,0.529,0.496,0.265,0.181,0.44,0.528,0.424,0.467,2.64,0.434,0.08,0.379,0.286,0.504,6,SOUTH BANGALORE,Padmanabhanagar,Padmanabhanagar,UNKNOWN,residential,residential,Residential Hub,0.27204501809029424,-3.4008602310411685e-06,0.7763872496154239,1.5527744992308479
EDGE_7511_23775,7511,23775,12.915853,77.558461,,30.0,0.14,0.22,0.519,0.27,0.118,0.71,0.452,0.483,0.49,0.343,0.116,0.364,0.462,0.411,0.474,12.34,0.462,0.074,0.391,0.322,0.574,6,SOUTH BANGALORE,Padmanabhanagar,Padmanabhanagar,UNKNOWN,residential,residential,Residential Hub,0.3380264974980267,-3.4008602310411685e-06,0.7763802810275295,1.552760562055059
EDGE_7512_23776,7512,23776,12.918249,77.561639,,30.0,0.22,0.43,0.499,0.284,0.052,0.716,0.441,0.53,0.378,0.366,0.147,0.392,0.482,0.429,0.45,3.88,0.515,0.253,0.341,0.352,0.509,6,SOUTH BANGALORE,Padmanabhanagar,Padmanabhanagar,UNKNOWN,residential,residential,Residential Hub,0.35335280238960803,-3.4008602310411685e-06,0.776376652727823,1.552753305455646
EDGE_7513_23777,7513,23777,12.914343,77.562142,,30.0,0.47,0.38,0.505,0.273,0.477,0.395,0.49,0.572,0.478,0.284,0.192,0.427,0.507,0.402,0.452,18.4,0.468,0.188,0.393,0.298,0.461,6,SOUTH BANGALORE,Padmanabhanagar,Padmanabhanagar,UNKNOWN,residential,residential,Residential Hub,0.2885445931059698,-3.4008602310411685e-06,0.7763825673131733,1.5527651346263467
EDGE_7514_23778,7514,23778,12.911614,77.558014,,40.0,0.2,0.54,0.555,0.332,0.088,0.887,0.566,0.614,0.242,0.361,0.121,0.546,0.597,0.3,0.351,9.07,0.582,0.285,0.436,0.385,0.453,6,SOUTH BANGALORE,Padmanabhanagar,Padmanabhanagar,Subramaniapura Main Road,secondary,secondary,Residential Hub,0.22811826886253703,-3.4008602310411685e-06,0.7763866986339217,1.5527733972678435
EDGE_7515_23779,7515,23779,12.911264,77.561045,,30.0,0.28,0.56,0.581,0.281,0.397,0.187,0.432,0.507,0.31,0.298,0.184,0.383,0.614,0.397,0.413,3.11,0.449,0.192,0.302,0.321,0.407,8,SOUTH BANGALORE,Padmanabhanagar,Padmanabhanagar,UNKNOWN,residential,residential,Residential Hub,0.21935301710908595,-3.4008602310411685e-06,0.7763872284241025,1.552774456848205
EDGE_7516_23780,7516,23780,12.917722,77.562578,,30.0,0.54,0.39,0.472,0.264,0.251,0.498,0.452,0.602,0.394,0.342,0.104,0.428,0.55,0.363,0.396,2.38,0.451,0.266,0.34,0.318,0.423,8,SOUTH BANGALORE,Padmanabhanagar,Padmanabhanagar,UNKNOWN,residential,residential,Residential Hub,0.23712702111603343,-3.4008602310411685e-06,0.776377450827252,1.552754901654504
EDGE_7517_23781,7517,23781,12.911327,77.551754,,40.0,0.58,0.57,0.597,0.264,0.023,0.724,0.521,0.64,0.33,0.454,0.115,0.568,0.589,0.328,0.452,0.33,0.65,0.245,0.495,0.458,0.49,4,SOUTH BANGALORE,Padmanabhanagar,Padmanabhanagar,Dr. Vishnuvardhan Road,secondary,secondary,Residential Hub,0.25649160380554764,-3.4008602310411685e-06,0.7763871330628834,1.5527742661257669
EDGE_7518_23782,7518,23782,12.917141,77.5516,,30.0,0.49,0.32,0.609,0.336,0.492,0.804,0.562,0.656,0.326,0.466,0.17,0.552,0.608,0.36,0.367,1.04,0.522,0.123,0.408,0.511,0.5,6,SOUTH BANGALORE,Padmanabhanagar,Padmanabhanagar,1st Main Road,tertiary,tertiary,Residential Hub,0.15675614021673434,-3.4008602310411685e-06,0.7763783306692853,1.5527566613385706
EDGE_7519_23783,7519,23783,12.914584,77.557261,,30.0,0.27,0.64,0.522,0.279,0.084,0.369,0.418,0.547,0.382,0.293,0.165,0.409,0.508,0.478,0.46,10.79,0.533,0.139,0.409,0.285,0.416,6,SOUTH BANGALORE,Padmanabhanagar,Padmanabhanagar,UNKNOWN,residential,residential,Residential Hub,0.31233007071865815,-3.4008602310411685e-06,0.7763822024330715,1.552764404866143
EDGE_7520_23784,7520,23784,12.918601,77.555215,,30.0,0.43,0.45,0.58,0.25,0.058,0.746,0.436,0.504,0.428,0.287,0.12,0.451,0.554,0.407,0.435,3.52,0.464,0.108,0.319,0.282,0.513,6,SOUTH BANGALORE,Padmanabhanagar,Padmanabhanagar,18th Main Road,residential,residential,Residential Hub,0.2751312262751567,-3.4008602310411685e-06,0.7763761196345802,1.5527522392691604
EDGE_7521_23785,7521,23785,12.919603,77.559599,,30.0,0.32,0.5,0.578,0.241,0.445,0.356,0.396,0.473,0.325,0.309,0.08,0.459,0.484,0.476,0.426,5.2,0.53,0.235,0.391,0.345,0.482,6,SOUTH BANGALORE,Padmanabhanagar,Padmanabhanagar,UNKNOWN,residential,residential,Residential Hub,0.2658091322963807,-3.4008602310411685e-06,0.7763746020601531,1.5527492041203061
EDGE_7522_23786,7522,23786,12.913235,77.557129,,30.0,0.17,0.33,0.557,0.275,0.399,0.205,0.424,0.482,0.491,0.291,0.085,0.379,0.484,0.35,0.432,2.92,0.432,0.079,0.289,0.264,0.409,8,SOUTH BANGALORE,Padmanabhanagar,Padmanabhanagar,UNKNOWN,residential,residential,Residential Hub,0.24060504620801207,-3.4008602310411685e-06,0.7763842447694392,1.5527684895388785
EDGE_7523_23787,7523,23787,12.918155,77.554362,,30.0,0.15,0.56,0.521,0.241,0.432,0.869,0.489,0.492,0.486,0.317,0.09,0.374,0.6,0.399,0.438,9.43,0.477,0.117,0.347,0.29,0.527,8,SOUTH BANGALORE,Padmanabhanagar,Padmanabhanagar,20th Main Road,residential,residential,Residential Hub,0.3226817868500628,-3.4008602310411685e-06,0.7763767950856003,1.5527535901712006
EDGE_7524_23788,7524,23788,12.91126,77.562518,,30.0,0.31,0.64,0.53,0.27,0.107,0.147,0.458,0.475,0.301,0.317,0.104,0.42,0.518,0.456,0.449,5.8,0.459,0.139,0.33,0.333,0.385,6,SOUTH BANGALORE,Padmanabhanagar,Padmanabhanagar,UNKNOWN,residential,residential,Residential Hub,0.22796060502110044,-3.4008602310411685e-06,0.7763872344787679,1.5527744689575358
EDGE_7525_23789,7525,23789,12.911411,77.555816,,30.0,0.22,0.66,0.503,0.247,0.243,0.888,0.461,0.497,0.345,0.36,0.157,0.356,0.483,0.42,0.427,2.59,0.547,0.051,0.36,0.357,0.56,6,SOUTH BANGALORE,Padmanabhanagar,Padmanabhanagar,UNKNOWN,residential,residential,Residential Hub,0.3011444861225177,-3.4008602310411685e-06,0.7763870059138994,1.5527740118277988
