edge_id,geometry_polyline,geometry_length,bearing,road_curvature
EDGE_27446_72541,"[[12.962131, 77.54436], [12.964631, 77.54686], [12.967131, 77.54936]]",0.7763,44.26,0.0
EDGE_27447_72542,"[[12.961088, 77.54415], [12.963588, 77.54665], [12.966088, 77.54915]]",0.7763,44.26,0.0
EDGE_27448_72543,"[[12.959066, 77.54368], [12.961566, 77.54618], [12.964066, 77.54868]]",0.7763,44.26,0.0
EDGE_27449_72544,"[[12.95885, 77.54414], [12.96135, 77.54664], [12.96385, 77.54914]]",0.7763,44.26,0.0
EDGE_27450_72545,"[[12.956846, 77.542534], [12.959346, 77.545034], [12.961846, 77.547534]]",0.7763,44.26,0.0
EDGE_27451_72546,"[[12.948979, 77.52653], [12.951479, 77.52903], [12.953979, 77.53153]]",0.7763,44.26,0.0
EDGE_27452_72547,"[[12.948823, 77.52672], [12.951349, 77.5292175], [12.953875, 77.531715]]",0.7801,43.94,0.0
EDGE_27453_72548,"[[12.954993, 77.53492], [12.957493, 77.53742], [12.959993, 77.53992]]",0.7763,44.26,0.0
EDGE_27454_72549,"[[12.953681, 77.53636], [12.956181, 77.53886], [12.958681, 77.54136]]",0.7763,44.26,0.0
EDGE_27455_72550,"[[12.955099, 77.528046], [12.957595, 77.530553], [12.960091, 77.53306]]",0.7767,44.39,0.0
EDGE_27456_72551,"[[12.964, 77.52368], [12.9665, 77.52618], [12.969, 77.52868]]",0.7763,44.26,0.0
EDGE_27457_72552,"[[12.962684, 77.52327], [12.965184, 77.52577], [12.967684, 77.52827]]",0.7763,44.26,0.0
EDGE_27458_72553,"[[12.9628105, 77.52374], [12.9653105, 77.52624], [12.9678105, 77.52874]]",0.7763,44.26,0.0
EDGE_27459_72554,"[[12.963002, 77.52351], [12.965502, 77.52601], [12.968002, 77.52851]]",0.7763,44.26,0.0
EDGE_27460_72555,"[[12.944281, 77.52552], [12.946781, 77.52802], [12.949281, 77.53052]]",0.7763,44.26,0.0
EDGE_27461_72556,"[[12.943996, 77.526], [12.946496, 77.5285], [12.948996, 77.531]]",0.7763,44.26,0.0
EDGE_27462_72557,"[[12.9647875, 77.53015], [12.9672875, 77.53265], [12.9697875, 77.53515]]",0.7763,44.26,0.0
EDGE_27463_72558,"[[12.9645605, 77.53045], [12.9670605, 77.53295], [12.9695605, 77.53545]]",0.7763,44.26,0.0
EDGE_27464_72559,"[[12.963657, 77.5306], [12.966157, 77.5331], [12.968657, 77.5356]]",0.7763,44.26,0.0
EDGE_27465_72560,"[[12.963716, 77.529816], [12.966216, 77.532316], [12.968716, 77.534816]]",0.7763,44.26,0.0
EDGE_27466_72561,"[[12.960354, 77.53177], [12.962854, 77.53427], [12.965354, 77.53677]]",0.7763,44.26,0.0
EDGE_27467_72562,"[[12.9612665, 77.526085], [12.9637665, 77.528585], [12.9662665, 77.531085]]",0.7763,44.26,0.0
EDGE_27468_72563,"[[12.961449, 77.52635], [12.963949, 77.52885], [12.966449, 77.53135]]",0.7763,44.26,0.0
EDGE_27469_72564,"[[12.963617, 77.5266], [12.966117, 77.5291], [12.968617, 77.5316]]",0.7763,44.26,0.0
EDGE_27470_72565,"[[12.963393, 77.526405], [12.965893, 77.528905], [12.968393, 77.531405]]",0.7763,44.26,0.0
EDGE_27471_72566,"[[12.963968, 77.52929], [12.966468, 77.53179], [12.968968, 77.53429]]",0.7763,44.26,0.0
EDGE_27472_72567,"[[12.945276, 77.52811], [12.947776, 77.53061], [12.950276, 77.53311]]",0.7763,44.26,0.0
EDGE_27473_72568,"[[12.944827, 77.52777], [12.947327, 77.53027], [12.949827, 77.53277]]",0.7763,44.26,0.0
EDGE_27474_72569,"[[12.938693, 77.536766], [12.941193, 77.539266], [12.943693, 77.541766]]",0.7763,44.26,0.0
EDGE_27475_72570,"[[12.939263, 77.53562], [12.941763, 77.53812], [12.944263, 77.54062]]",0.7763,44.26,0.0
EDGE_27476_72571,"[[12.939344, 77.53549], [12.941844, 77.53799], [12.944344, 77.54049]]",0.7763,44.26,0.0
EDGE_27477_72572,"[[12.938995, 77.5341], [12.941495, 77.5366], [12.943995, 77.5391]]",0.7763,44.26,0.0
EDGE_27478_72573,"[[12.93887, 77.53423], [12.94137, 77.53673], [12.94387, 77.53923]]",0.7763,44.26,0.0
EDGE_27479_72574,"[[12.938752, 77.53622], [12.941252, 77.53872], [12.943752, 77.54122]]",0.7763,44.26,0.0
EDGE_72575_72576,"[[12.94052, 77.534485], [12.94302, 77.536985], [12.94552, 77.539485]]",0.7763,44.26,0.0
EDGE_27481_72577,"[[12.9402, 77.53447], [12.9427, 77.53697], [12.9452, 77.53947]]",0.7763,44.26,0.0
EDGE_27482_72578,"[[12.940009, 77.53549], [12.942509, 77.53799], [12.945009, 77.54049]]",0.7763,44.26,0.0
EDGE_27483_72579,"[[12.939752, 77.53581], [12.9422515, 77.538275], [12.944751, 77.54074]]",0.771,43.86,0.0
EDGE_27484_72580,"[[12.939671, 77.536026], [12.9422005, 77.538523], [12.94473, 77.54102]]",0.7806,43.89,0.0
EDGE_27485_72581,"[[12.939552, 77.53697], [12.942052, 77.53947], [12.944552, 77.54197]]",0.7763,44.26,0.0
EDGE_27486_72582,"[[12.941976, 77.536095], [12.944476, 77.538595], [12.946976, 77.541095]]",0.7763,44.26,0.0
EDGE_27487_72583,"[[12.962647, 77.535835], [12.965147, 77.538335], [12.967647, 77.540835]]",0.7763,44.26,0.0
EDGE_27488_72584,"[[12.962495, 77.536705], [12.964995, 77.539205], [12.967495, 77.541705]]",0.7763,44.26,0.0
EDGE_27489_72585,"[[12.963608, 77.53687], [12.966108, 77.53937], [12.968608, 77.54187]]",0.7763,44.26,0.0
EDGE_72586_72587,"[[12.963795, 77.53633], [12.966295, 77.53883], [12.968795, 77.54133]]",0.7763,44.26,0.0
EDGE_27491_72588,"[[12.962374, 77.53595], [12.964874, 77.53845], [12.967374, 77.54095]]",0.7763,44.26,0.0
EDGE_27492_72589,"[[12.962207, 77.53692], [12.964707, 77.53942], [12.967207, 77.54192]]",0.7763,44.26,0.0
EDGE_27493_72590,"[[12.962853, 77.53705], [12.965353, 77.53955], [12.967853, 77.54205]]",0.7763,44.26,0.0
EDGE_27494_72591,"[[12.965068, 77.53733], [12.967568, 77.53983], [12.970068, 77.54233]]",0.7763,44.26,0.0
EDGE_27495_72592,"[[12.964737, 77.53767], [12.967237, 77.54017], [12.969737, 77.54267]]",0.7763,44.26,0.0
EDGE_27496_72593,"[[12.965011, 77.53592], [12.967511, 77.53842], [12.970011, 77.54092]]",0.7763,44.26,0.0
EDGE_27497_72594,"[[12.9608965, 77.53783], [12.9633965, 77.54033], [12.9658965, 77.54283]]",0.7763,44.26,0.0
EDGE_27498_72595,"[[12.960626, 77.53809], [12.963126, 77.54059], [12.965626, 77.54309]]",0.7763,44.26,0.0
EDGE_27499_72596,"[[12.961296, 77.53939], [12.963796, 77.54189], [12.966296, 77.54439]]",0.7763,44.26,0.0
EDGE_27500_72597,"[[12.961134, 77.539314], [12.963634, 77.541814], [12.966134, 77.544314]]",0.7763,44.26,0.0
EDGE_72598_72599,"[[12.960181, 77.540695], [12.962681, 77.543195], [12.965181, 77.545695]]",0.7763,44.26,0.0
EDGE_27502_72600,"[[12.961946, 77.53861], [12.964446, 77.54111], [12.966946, 77.54361]]",0.7763,44.26,0.0
EDGE_27503_72601,"[[12.964421, 77.53617], [12.966921, 77.53867], [12.969421, 77.54117]]",0.7763,44.26,0.0
EDGE_27504_72602,"[[12.941678, 77.548134], [12.944178, 77.550634], [12.946678, 77.553134]]",0.7763,44.26,0.0
EDGE_27505_72603,"[[12.96268, 77.54141], [12.96518, 77.54391], [12.96768, 77.54641]]",0.7763,44.26,0.0
EDGE_27506_72604,"[[12.96287, 77.54169], [12.96537, 77.54419], [12.96787, 77.54669]]",0.7763,44.26,0.0
EDGE_27507_72605,"[[12.960017, 77.5346], [12.962517, 77.5371], [12.965017, 77.5396]]",0.7763,44.26,0.0
EDGE_27508_72606,"[[12.958858, 77.53927], [12.961358, 77.54177], [12.963858, 77.54427]]",0.7763,44.26,0.0
EDGE_27509_72607,"[[12.959021, 77.53926], [12.961521, 77.54176], [12.964021, 77.54426]]",0.7763,44.26,0.0
EDGE_27510_72608,"[[12.962964, 77.53608], [12.965464, 77.53858], [12.967964, 77.54108]]",0.7763,44.26,0.0
EDGE_27511_72609,"[[12.962793, 77.53643], [12.965293, 77.53893], [12.967793, 77.54143]]",0.7763,44.26,0.0
EDGE_27512_72610,"[[12.963333, 77.537636], [12.965833, 77.540136], [12.968333, 77.542636]]",0.7763,44.26,0.0
EDGE_27513_72611,"[[12.962723, 77.53734], [12.965223, 77.53984], [12.967723, 77.54234]]",0.7763,44.26,0.0
EDGE_27514_72612,"[[12.963712, 77.53754], [12.966212, 77.54004], [12.968712, 77.54254]]",0.7763,44.26,0.0
EDGE_27515_72613,"[[12.960404, 77.53834], [12.962904, 77.54084], [12.965404, 77.54334]]",0.7763,44.26,0.0
EDGE_27516_72614,"[[12.963547, 77.54198], [12.966047, 77.54448], [12.968547, 77.54698]]",0.7763,44.26,0.0
EDGE_27517_72615,"[[12.959726, 77.53713], [12.962226, 77.53963], [12.964726, 77.54213]]",0.7763,44.26,0.0
EDGE_27518_72616,"[[12.965357, 77.54028], [12.967857, 77.54278], [12.970357, 77.54528]]",0.7763,44.26,0.0
EDGE_27519_72617,"[[12.96546, 77.54047], [12.96796, 77.54297], [12.97046, 77.54547]]",0.7763,44.26,0.0
EDGE_27520_72618,"[[12.962361, 77.539734], [12.964861, 77.542234], [12.967361, 77.544734]]",0.7763,44.26,0.0
EDGE_27521_72619,"[[12.962123, 77.54004], [12.964623, 77.54254], [12.967123, 77.54504]]",0.7763,44.26,0.0
EDGE_27522_72620,"[[12.963958, 77.539764], [12.966458, 77.542264], [12.968958, 77.544764]]",0.7763,44.26,0.0
EDGE_27523_72621,"[[12.9637, 77.540054], [12.9662, 77.542554], [12.9687, 77.545054]]",0.7763,44.26,0.0
EDGE_27524_72622,"[[12.96308, 77.53491], [12.96558, 77.53741], [12.96808, 77.53991]]",0.7763,44.26,0.0
EDGE_27525_72623,"[[12.957443, 77.535904], [12.959943, 77.538404], [12.962443, 77.540904]]",0.7763,44.26,0.0
EDGE_27526_72624,"[[12.957611, 77.53565], [12.960111, 77.53815], [12.962611, 77.54065]]",0.7763,44.26,0.0
EDGE_27527_72625,"[[12.964931, 77.542946], [12.967431, 77.545446], [12.969931, 77.547946]]",0.7763,44.26,0.0
EDGE_27528_72626,"[[12.96475, 77.5433], [12.96725, 77.5458], [12.96975, 77.5483]]",0.7763,44.26,0.0
EDGE_27529_72627,"[[12.960055, 77.53914], [12.962555, 77.54164], [12.965055, 77.54414]]",0.7763,44.26,0.0
EDGE_27530_72628,"[[12.959783, 77.53936], [12.962283, 77.54186], [12.964783, 77.54436]]",0.7763,44.26,0.0
EDGE_27531_72629,"[[12.960967, 77.535774], [12.963467, 77.538274], [12.965967, 77.540774]]",0.7763,44.26,0.0
EDGE_27532_72630,"[[12.96113, 77.53553], [12.96363, 77.53803], [12.96613, 77.54053]]",0.7763,44.26,0.0
EDGE_72631_72632,"[[12.956695, 77.536766], [12.959195, 77.539266], [12.961695, 77.541766]]",0.7763,44.26,0.0
EDGE_27534_72633,"[[12.956775, 77.53643], [12.959275, 77.53893], [12.961775, 77.54143]]",0.7763,44.26,0.0
EDGE_27535_72634,"[[12.9589205, 77.53901], [12.9614205, 77.54151], [12.9639205, 77.54401]]",0.7763,44.26,0.0
EDGE_27536_72635,"[[12.9585905, 77.538994], [12.9610905, 77.541494], [12.9635905, 77.543994]]",0.7763,44.26,0.0
EDGE_27537_72636,"[[12.961967, 77.53926], [12.964467, 77.54176], [12.966967, 77.54426]]",0.7763,44.26,0.0
EDGE_27538_72637,"[[12.963748, 77.5389], [12.966248, 77.5414], [12.968748, 77.5439]]",0.7763,44.26,0.0
EDGE_27539_72638,"[[12.963967, 77.53845], [12.966467, 77.54095], [12.968967, 77.54345]]",0.7763,44.26,0.0
EDGE_72639_72640,"[[12.963821, 77.542725], [12.966321, 77.545225], [12.968821, 77.547725]]",0.7763,44.26,0.0
EDGE_27541_72641,"[[12.963266, 77.534386], [12.965766, 77.536886], [12.968266, 77.539386]]",0.7763,44.26,0.0
EDGE_27542_72642,"[[12.962383, 77.5341], [12.964883, 77.5366], [12.967383, 77.5391]]",0.7763,44.26,0.0
EDGE_27543_72643,"[[12.965377, 77.54355], [12.967877, 77.54605], [12.970377, 77.54855]]",0.7763,44.26,0.0
EDGE_27544_72644,"[[12.957633, 77.536316], [12.960133, 77.538816], [12.962633, 77.541316]]",0.7763,44.26,0.0
EDGE_27545_72645,"[[12.95939, 77.53915], [12.96189, 77.54165], [12.96439, 77.54415]]",0.7763,44.26,0.0
EDGE_27546_72646,"[[12.9593525, 77.5394], [12.9618525, 77.5419], [12.9643525, 77.5444]]",0.7763,44.26,0.0
EDGE_27547_72647,"[[12.959946, 77.53598], [12.962446, 77.53848], [12.964946, 77.54098]]",0.7763,44.26,0.0
EDGE_72648_72649,"[[12.959705, 77.535965], [12.962205, 77.538465], [12.964705, 77.540965]]",0.7763,44.26,0.0
EDGE_27549_72650,"[[12.963891, 77.53508], [12.966391, 77.53758], [12.968891, 77.54008]]",0.7763,44.26,0.0
EDGE_27550_72651,"[[12.960672, 77.53924], [12.963172, 77.54174], [12.965672, 77.54424]]",0.7763,44.26,0.0
EDGE_72652_72653,"[[12.960005, 77.538826], [12.962505, 77.541326], [12.965005, 77.543826]]",0.7763,44.26,0.0
EDGE_27552_72654,"[[12.955641, 77.53516], [12.958141, 77.53766], [12.960641, 77.54016]]",0.7763,44.26,0.0
EDGE_27553_72655,"[[12.961194, 77.54028], [12.963694, 77.54278], [12.966194, 77.54528]]",0.7763,44.26,0.0
EDGE_27554_72656,"[[12.961394, 77.53991], [12.963894, 77.54241], [12.966394, 77.54491]]",0.7763,44.26,0.0
EDGE_27555_72657,"[[12.962541, 77.541695], [12.965041, 77.544195], [12.967541, 77.546695]]",0.7763,44.26,0.0
EDGE_27556_72658,"[[12.963533, 77.54151], [12.966033, 77.54401], [12.968533, 77.54651]]",0.7763,44.26,0.0
EDGE_27557_72659,"[[12.95808, 77.53833], [12.96058, 77.54083], [12.96308, 77.54333]]",0.7763,44.26,0.0
EDGE_27558_72660,"[[12.957766, 77.538246], [12.960266, 77.540746], [12.962766, 77.543246]]",0.7763,44.26,0.0
EDGE_27559_72661,"[[12.963134, 77.538216], [12.965634, 77.540716], [12.968134, 77.543216]]",0.7763,44.26,0.0
EDGE_27560_72662,"[[12.963241, 77.53851], [12.965741, 77.54101], [12.968241, 77.54351]]",0.7763,44.26,0.0
EDGE_27561_72663,"[[12.963611, 77.538376], [12.966111, 77.540876], [12.968611, 77.543376]]",0.7763,44.26,0.0
EDGE_27562_72664,"[[12.963534, 77.53906], [12.966034, 77.54156], [12.968534, 77.54406]]",0.7763,44.26,0.0
EDGE_27563_72665,"[[12.964032, 77.54235], [12.966532, 77.54485], [12.969032, 77.54735]]",0.7763,44.26,0.0
EDGE_27564_72666,"[[12.962269, 77.53875], [12.964769, 77.54125], [12.967269, 77.54375]]",0.7763,44.26,0.0
EDGE_27565_72667,"[[12.9558735, 77.53656], [12.9583735, 77.53906], [12.9608735, 77.54156]]",0.7763,44.26,0.0
EDGE_27566_72668,"[[12.961658, 77.535126], [12.964158, 77.537626], [12.966658, 77.540126]]",0.7763,44.26,0.0
EDGE_27567_72669,"[[12.964596, 77.54059], [12.967096, 77.54309], [12.969596, 77.54559]]",0.7763,44.26,0.0
EDGE_27568_72670,"[[12.964869, 77.54044], [12.967369, 77.54294], [12.969869, 77.54544]]",0.7763,44.26,0.0
EDGE_27569_72671,"[[12.958278, 77.5359], [12.960778, 77.5384], [12.963278, 77.5409]]",0.7763,44.26,0.0
EDGE_27570_72672,"[[12.963154, 77.542564], [12.965654, 77.545064], [12.968154, 77.547564]]",0.7763,44.26,0.0
EDGE_27571_72673,"[[12.960524, 77.53623], [12.963024, 77.53873], [12.965524, 77.54123]]",0.7763,44.26,0.0
EDGE_27572_72674,"[[12.962954, 77.53845], [12.965454, 77.54095], [12.967954, 77.54345]]",0.7763,44.26,0.0
EDGE_27573_72675,"[[12.965074, 77.54233], [12.967574, 77.54483], [12.970074, 77.54733]]",0.7763,44.26,0.0
EDGE_27574_72676,"[[12.962916, 77.53465], [12.965416, 77.53715], [12.967916, 77.53965]]",0.7763,44.26,0.0
EDGE_27575_72677,"[[12.956688, 77.53749], [12.959188, 77.53999], [12.961688, 77.54249]]",0.7763,44.26,0.0
EDGE_27576_72678,"[[12.957001, 77.53621], [12.959501, 77.53871], [12.962001, 77.54121]]",0.7763,44.26,0.0
EDGE_27577_72679,"[[12.96405, 77.54014], [12.96655, 77.54264], [12.96905, 77.54514]]",0.7763,44.26,0.0
EDGE_27578_72680,"[[12.963518, 77.53623], [12.966018, 77.53873], [12.968518, 77.54123]]",0.7763,44.26,0.0
EDGE_27579_72681,"[[12.96326, 77.53583], [12.96576, 77.53833], [12.96826, 77.54083]]",0.7763,44.26,0.0
EDGE_27580_72682,"[[12.957987, 77.53677], [12.960487, 77.53927], [12.962987, 77.54177]]",0.7763,44.26,0.0
EDGE_72683_72684,"[[12.959585, 77.53925], [12.962085, 77.54175], [12.964585, 77.54425]]",0.7763,44.26,0.0
EDGE_27582_72685,"[[12.964709, 77.53644], [12.967209, 77.53894], [12.969709, 77.54144]]",0.7763,44.26,0.0
EDGE_27583_72686,"[[12.964952, 77.5367], [12.967452, 77.5392], [12.969952, 77.5417]]",0.7763,44.26,0.0
EDGE_27584_72687,"[[12.95995, 77.53945], [12.96245, 77.54195], [12.96495, 77.54445]]",0.7763,44.26,0.0
EDGE_27585_72688,"[[12.964782, 77.535034], [12.967282, 77.537534], [12.969782, 77.540034]]",0.7763,44.26,0.0
EDGE_27586_72689,"[[12.962382, 77.53784], [12.964882, 77.54034], [12.967382, 77.54284]]",0.7763,44.26,0.0
EDGE_27587_72690,"[[12.965224, 77.54272], [12.967724, 77.54522], [12.970224, 77.54772]]",0.7763,44.26,0.0
EDGE_27588_72691,"[[12.959868, 77.53999], [12.962368, 77.54249], [12.964868, 77.54499]]",0.7763,44.26,0.0
EDGE_27589_72692,"[[12.963444, 77.54266], [12.965944, 77.54516], [12.968444, 77.54766]]",0.7763,44.26,0.0
EDGE_27590_72693,"[[12.9624195, 77.5419], [12.9649195, 77.5444], [12.9674195, 77.5469]]",0.7763,44.26,0.0
EDGE_27591_72694,"[[12.958453, 77.53735], [12.960953, 77.53985], [12.963453, 77.54235]]",0.7763,44.26,0.0
EDGE_27592_72695,"[[12.961334, 77.53627], [12.963834, 77.53877], [12.966334, 77.54127]]",0.7763,44.26,0.0
EDGE_27593_72696,"[[12.954244, 77.53567], [12.956744, 77.53817], [12.959244, 77.54067]]",0.7763,44.26,0.0
EDGE_27594_72697,"[[12.958183, 77.53805], [12.960683, 77.54055], [12.963183, 77.54305]]",0.7763,44.26,0.0
EDGE_27595_72698,"[[12.964104, 77.53644], [12.966604, 77.53894], [12.969104, 77.54144]]",0.7763,44.26,0.0
EDGE_27596_72699,"[[12.964546, 77.54418], [12.967046, 77.54668], [12.969546, 77.54918]]",0.7763,44.26,0.0
EDGE_27597_72700,"[[12.964704, 77.544464], [12.967204, 77.546964], [12.969704, 77.549464]]",0.7763,44.26,0.0
EDGE_27598_72701,"[[12.959654, 77.533325], [12.962154, 77.535825], [12.964654, 77.538325]]",0.7763,44.26,0.0
EDGE_27599_72702,"[[12.960617, 77.53579], [12.963117, 77.53829], [12.965617, 77.54079]]",0.7763,44.26,0.0
EDGE_27600_72703,"[[12.96032, 77.54029], [12.96282, 77.54279], [12.96532, 77.54529]]",0.7763,44.26,0.0
EDGE_72704_72705,"[[12.957334, 77.537125], [12.959834, 77.539625], [12.962334, 77.542125]]",0.7763,44.26,0.0
EDGE_27602_72706,"[[12.962049, 77.53965], [12.964549, 77.54215], [12.967049, 77.54465]]",0.7763,44.26,0.0
EDGE_27603_72707,"[[12.963439, 77.53685], [12.965939, 77.53935], [12.968439, 77.54185]]",0.7763,44.26,0.0
EDGE_72708_72709,"[[12.960945, 77.535065], [12.963445, 77.537565], [12.965945, 77.540065]]",0.7763,44.26,0.0
EDGE_27605_72710,"[[12.964322, 77.53853], [12.966822, 77.54103], [12.969322, 77.54353]]",0.7763,44.26,0.0
EDGE_27606_72711,"[[12.9593115, 77.53851], [12.9618115, 77.54101], [12.9643115, 77.54351]]",0.7763,44.26,0.0
EDGE_72712_72713,"[[12.96205, 77.541855], [12.96455, 77.544355], [12.96705, 77.546855]]",0.7763,44.26,0.0
EDGE_27608_72714,"[[12.96199, 77.54132], [12.96449, 77.54382], [12.96699, 77.54632]]",0.7763,44.26,0.0
EDGE_27609_72715,"[[12.962664, 77.53838], [12.965164, 77.54088], [12.967664, 77.54338]]",0.7763,44.26,0.0
EDGE_27610_72716,"[[12.962684, 77.53981], [12.965184, 77.54231], [12.967684, 77.54481]]",0.7763,44.26,0.0
EDGE_27611_72717,"[[12.963354, 77.53996], [12.965854, 77.54246], [12.968354, 77.54496]]",0.7763,44.26,0.0
EDGE_27612_72718,"[[12.958352, 77.53843], [12.960852, 77.54093], [12.963352, 77.54343]]",0.7763,44.26,0.0
EDGE_27613_72719,"[[12.962244, 77.54155], [12.964744, 77.54405], [12.967244, 77.54655]]",0.7763,44.26,0.0
EDGE_27614_72720,"[[12.96497, 77.544014], [12.96747, 77.546514], [12.96997, 77.549014]]",0.7763,44.26,0.0
EDGE_72721_72722,"[[12.963907, 77.540695], [12.966407, 77.543195], [12.968907, 77.545695]]",0.7763,44.26,0.0
EDGE_27616_72723,"[[12.964363, 77.53779], [12.966863, 77.54029], [12.969363, 77.54279]]",0.7763,44.26,0.0
EDGE_27617_72724,"[[12.962224, 77.54965], [12.964724, 77.55215], [12.967224, 77.55465]]",0.7763,44.26,0.0
EDGE_27618_72725,"[[12.9619665, 77.549736], [12.9644665, 77.552236], [12.9669665, 77.554736]]",0.7763,44.26,0.0
EDGE_27619_72726,"[[12.96163, 77.54819], [12.96413, 77.55069], [12.96663, 77.55319]]",0.7763,44.26,0.0
EDGE_27620_72727,"[[12.964462, 77.54814], [12.966962, 77.55064], [12.969462, 77.55314]]",0.7763,44.26,0.0
EDGE_27621_72728,"[[12.964409, 77.547714], [12.966909, 77.550214], [12.969409, 77.552714]]",0.7763,44.26,0.0
EDGE_27622_72729,"[[12.956774, 77.54895], [12.959274, 77.55145], [12.961774, 77.55395]]",0.7763,44.26,0.0
EDGE_27623_72730,"[[12.957043, 77.54815], [12.959543, 77.55065], [12.962043, 77.55315]]",0.7763,44.26,0.0
EDGE_27624_72731,"[[12.943551, 77.52635], [12.946051, 77.52885], [12.948551, 77.53135]]",0.7763,44.26,0.0
EDGE_27625_72732,"[[12.945972, 77.5293], [12.948472, 77.5318], [12.950972, 77.5343]]",0.7763,44.26,0.0
EDGE_27626_72733,"[[12.943582, 77.53041], [12.946082, 77.53291], [12.948582, 77.53541]]",0.7763,44.26,0.0
EDGE_27627_72734,"[[12.944096, 77.530464], [12.946596, 77.532964], [12.949096, 77.535464]]",0.7763,44.26,0.0
EDGE_27628_72735,"[[12.943636, 77.530495], [12.946136, 77.532995], [12.948636, 77.535495]]",0.7763,44.26,0.0
EDGE_27629_72736,"[[12.948732, 77.53561], [12.951232, 77.53811], [12.953732, 77.54061]]",0.7763,44.26,0.0
EDGE_27630_72737,"[[12.953097, 77.53935], [12.955597, 77.54185], [12.958097, 77.54435]]",0.7763,44.26,0.0
EDGE_27631_72738,"[[12.948186, 77.5322], [12.950686, 77.5347], [12.953186, 77.5372]]",0.7763,44.26,0.0
EDGE_27632_72739,"[[12.947429, 77.53259], [12.949929, 77.53509], [12.952429, 77.53759]]",0.7763,44.26,0.0
EDGE_27633_72740,"[[12.9525, 77.53359], [12.955, 77.53609], [12.9575, 77.53859]]",0.7763,44.26,0.0
EDGE_27634_72741,"[[12.95238, 77.53318], [12.954914, 77.53567], [12.957448, 77.53816]]",0.7803,43.76,0.0
EDGE_27635_72742,"[[12.939521, 77.53281], [12.942021, 77.53531], [12.944521, 77.53781]]",0.7763,44.26,0.0
EDGE_27636_72743,"[[12.939686, 77.533646], [12.9422135, 77.536133], [12.944741, 77.53862]]",0.7788,43.8,0.0
EDGE_27637_72744,"[[12.939046, 77.533165], [12.941546, 77.535665], [12.944046, 77.538165]]",0.7763,44.26,0.0
EDGE_27638_72745,"[[12.940023, 77.5325], [12.942523, 77.535], [12.945023, 77.5375]]",0.7763,44.26,0.0
EDGE_27639_72746,"[[12.939671, 77.53255], [12.942171, 77.53505], [12.944671, 77.53755]]",0.7763,44.26,0.0
EDGE_27640_72747,"[[12.939407, 77.531715], [12.941907, 77.534215], [12.944407, 77.536715]]",0.7763,44.26,0.0
EDGE_27641_72748,"[[12.939367, 77.54021], [12.941867, 77.54271], [12.944367, 77.54521]]",0.7763,44.26,0.0
EDGE_27642_72749,"[[12.939445, 77.54261], [12.941945, 77.54511], [12.944445, 77.54761]]",0.7763,44.26,0.0
EDGE_27643_72750,"[[12.939091, 77.541374], [12.941591, 77.543874], [12.944091, 77.546374]]",0.7763,44.26,0.0
EDGE_27644_72751,"[[12.9394865, 77.5418], [12.9419567, 77.544305], [12.944427, 77.54681]]",0.7724,44.66,0.0
EDGE_27645_72752,"[[12.941546, 77.54713], [12.944046, 77.54963], [12.946546, 77.55213]]",0.7763,44.26,0.0
EDGE_27646_72753,"[[12.939029, 77.53934], [12.941529, 77.54184], [12.944029, 77.54434]]",0.7763,44.26,0.0
EDGE_27647_72754,"[[12.963583, 77.55056], [12.966083, 77.55306], [12.968583, 77.55556]]",0.7763,44.26,0.0
EDGE_27648_72755,"[[12.963111, 77.550644], [12.965611, 77.553144], [12.968111, 77.555644]]",0.7763,44.26,0.0
EDGE_27649_72756,"[[12.962695, 77.550316], [12.965195, 77.552816], [12.967695, 77.555316]]",0.7763,44.26,0.0
EDGE_72757_72758,"[[12.963215, 77.550224], [12.965715, 77.552724], [12.968215, 77.555224]]",0.7763,44.26,0.0
EDGE_27651_72759,"[[12.964248, 77.550644], [12.966748, 77.553144], [12.969248, 77.555644]]",0.7763,44.26,0.0
EDGE_27652_72760,"[[12.964067, 77.55047], [12.966567, 77.55297], [12.969067, 77.55547]]",0.7763,44.26,0.0
